customer_id,item_id,down_year,down_date,weekday
C6912,I-1083,2017,02-23-2017,5
C6912,I-1089,2017,05-19-2017,6
C6913,I-1047,2017,08-12-2017,7
C6913,I-1050,2017,08-16-2017,4
C6913,I-1053,2017,10-20-2017,6
C6913,I-1069,2017,03-17-2017,6
C6913,I-1070,2017,09-09-2017,7
C6913,I-1084,2017,02-24-2017,6
C6915,I-1005,2017,09-23-2017,7
C6915,I-1010,2017,10-12-2017,5
C6915,I-1012,2017,08-03-2017,5
C6915,I-1050,2017,08-02-2017,4
C6915,I-1053,2017,06-30-2017,6
C6915,I-1054,2017,04-21-2017,6
C6915,I-1068,2017,11-05-2017,1
C6915,I-1083,2017,05-28-2017,1
C6915,I-1087,2017,02-11-2017,7
C6915,I-1089,2017,03-27-2017,2
C6915,I-1090,2017,03-11-2017,7
C6917,I-1035,2017,06-20-2017,3
C6917,I-1041,2017,06-03-2017,7
C6917,I-1057,2017,03-14-2017,3
C6917,I-1064,2017,07-21-2017,6
C6917,I-1065,2017,03-29-2017,4
C6917,I-1074,2017,09-01-2017,6
C6917,I-1085,2017,02-18-2017,7
C6918,I-1002,2017,11-10-2017,6
C6918,I-1003,2017,06-26-2017,2
C6918,I-1006,2017,10-08-2017,1
C6918,I-1032,2017,01-27-2017,6
C6918,I-1066,2017,08-23-2017,4
C6918,I-1070,2017,11-17-2017,6
C6918,I-1086,2017,12-20-2017,4
C6919,I-1009,2017,10-19-2017,5
C6919,I-1043,2017,01-20-2017,6
C6919,I-1045,2017,01-09-2017,2
C6919,I-1058,2017,10-13-2017,6
C6919,I-1059,2017,11-16-2017,5
C6919,I-1067,2017,06-11-2017,1
C6919,I-1070,2017,07-21-2017,6
C6919,I-1077,2017,03-17-2017,6
C6921,I-1021,2017,04-09-2017,1
C6921,I-1041,2017,12-13-2017,4
C6921,I-1047,2017,09-02-2017,7
C6921,I-1050,2017,09-11-2017,2
C6921,I-1058,2017,04-28-2017,6
C6921,I-1066,2017,08-24-2017,5
C6921,I-1073,2017,02-19-2017,1
C6921,I-1083,2017,04-14-2017,6
C6921,I-1086,2017,08-10-2017,5
C6922,I-1006,2016,12-31-2016,7
C6922,I-1053,2017,07-12-2017,4
C6922,I-1060,2017,01-06-2017,6
C6922,I-1061,2017,06-07-2017,4
C6922,I-1067,2017,03-28-2017,3
C6922,I-1084,2017,01-01-2017,1
C6925,I-1001,2017,10-18-2017,4
C6925,I-1014,2017,07-13-2017,5
C6925,I-1015,2017,06-02-2017,6
C6925,I-1026,2017,04-23-2017,1
C6925,I-1050,2017,03-12-2017,1
C6925,I-1056,2017,12-09-2017,7
C6925,I-1062,2017,08-13-2017,1
C6925,I-1067,2017,11-09-2017,5
C6925,I-1068,2017,02-06-2017,2
C6925,I-1083,2017,05-19-2017,6
C6925,I-1085,2017,04-10-2017,2
C6926,I-1001,2017,12-01-2017,6
C6926,I-1012,2017,06-03-2017,7
C6926,I-1039,2017,05-06-2017,7
C6926,I-1063,2017,07-06-2017,5
C6926,I-1078,2017,09-23-2017,7
C6926,I-1080,2017,05-16-2017,3
C6926,I-1089,2017,03-22-2017,4
C6927,I-1002,2017,05-16-2017,3
C6927,I-1005,2017,01-01-2017,1
C6927,I-1036,2017,03-07-2017,3
C6927,I-1058,2017,05-20-2017,7
C6927,I-1060,2017,06-21-2017,4
C6927,I-1078,2017,07-07-2017,6
C6927,I-1089,2017,06-08-2017,5
C6928,I-1001,2017,10-25-2017,4
C6928,I-1010,2017,05-11-2017,5
C6928,I-1012,2017,07-23-2017,1
C6928,I-1026,2017,01-14-2017,7
C6928,I-1039,2017,04-03-2017,2
C6928,I-1040,2017,04-11-2017,3
C6928,I-1048,2017,08-12-2017,7
C6928,I-1049,2017,11-23-2017,5
C6928,I-1057,2017,04-02-2017,1
C6928,I-1070,2017,12-09-2017,7
C6928,I-1077,2017,01-10-2017,3
C6931,I-1011,2017,01-06-2017,6
C6931,I-1029,2017,01-13-2017,6
C6931,I-1033,2017,03-11-2017,7
C6931,I-1035,2017,04-15-2017,7
C6931,I-1040,2017,05-12-2017,6
C6931,I-1066,2017,08-08-2017,3
C6931,I-1078,2017,10-06-2017,6
C6931,I-1083,2017,12-22-2017,6
C6931,I-1087,2017,07-22-2017,7
C6932,I-1003,2017,04-07-2017,6
C6932,I-1006,2017,12-02-2017,7
C6932,I-1009,2017,09-02-2017,7
C6932,I-1036,2017,07-08-2017,7
C6932,I-1051,2017,09-08-2017,6
C6932,I-1056,2017,11-11-2017,7
C6932,I-1059,2017,04-16-2017,1
C6932,I-1066,2017,02-24-2017,6
C6932,I-1067,2017,03-15-2017,4
C6932,I-1081,2017,05-02-2017,3
C6933,I-1013,2017,11-28-2017,3
C6933,I-1022,2017,09-10-2017,1
C6933,I-1041,2016,12-31-2016,7
C6933,I-1043,2017,06-02-2017,6
C6933,I-1044,2017,03-28-2017,3
C6933,I-1048,2017,02-24-2017,6
C6933,I-1050,2017,08-04-2017,6
C6933,I-1057,2017,02-12-2017,1
C6933,I-1066,2017,04-23-2017,1
C6933,I-1078,2017,04-09-2017,1
C6933,I-1089,2017,01-04-2017,4
C6933,I-1091,2017,05-12-2017,6
C6934,I-1001,2017,09-20-2017,4
C6934,I-1014,2017,11-18-2017,7
C6934,I-1018,2017,07-16-2017,1
C6934,I-1025,2017,02-12-2017,1
C6934,I-1031,2017,08-03-2017,5
C6934,I-1036,2017,01-13-2017,6
C6934,I-1039,2017,03-02-2017,5
C6934,I-1041,2017,11-09-2017,5
C6934,I-1042,2017,04-11-2017,3
C6934,I-1047,2017,03-26-2017,1
C6934,I-1048,2017,09-05-2017,3
C6934,I-1073,2017,12-21-2017,5
C6934,I-1091,2017,10-27-2017,6
C6934,I-1093,2017,05-08-2017,2
C6935,I-1009,2017,03-11-2017,7
C6935,I-1032,2017,01-29-2017,1
C6935,I-1053,2017,07-22-2017,7
C6935,I-1056,2017,09-16-2017,7
C6935,I-1057,2017,04-07-2017,6
C6935,I-1058,2017,08-02-2017,4
C6936,I-1034,2017,01-14-2017,7
C6936,I-1051,2017,09-09-2017,7
C6936,I-1056,2017,07-21-2017,6
C6936,I-1058,2017,12-26-2017,3
C6936,I-1065,2016,12-30-2016,6
C6936,I-1067,2017,08-07-2017,2
C6936,I-1069,2017,04-21-2017,6
C6936,I-1074,2017,04-14-2017,6
C6936,I-1092,2017,12-24-2017,1
C6936,I-1094,2017,03-01-2017,4
C6937,I-1010,2017,04-29-2017,7
C6937,I-1042,2017,12-17-2017,1
C6937,I-1046,2017,08-26-2017,7
C6937,I-1050,2017,03-20-2017,2
C6937,I-1051,2017,02-11-2017,7
C6937,I-1052,2017,03-08-2017,4
C6937,I-1053,2017,06-11-2017,1
C6937,I-1062,2017,02-18-2017,7
C6937,I-1068,2017,04-02-2017,1
C6937,I-1070,2017,09-02-2017,7
C6937,I-1082,2017,04-22-2017,7
C6937,I-1091,2017,10-06-2017,6
C6937,I-1092,2017,02-12-2017,1
C6940,I-1009,2017,08-11-2017,6
C6940,I-1015,2017,04-07-2017,6
C6940,I-1026,2017,07-20-2017,5
C6940,I-1034,2017,02-17-2017,6
C6940,I-1045,2017,12-03-2017,1
C6940,I-1050,2016,12-31-2016,7
C6940,I-1069,2017,05-03-2017,4
C6940,I-1075,2017,01-14-2017,7
C6940,I-1079,2017,01-17-2017,3
C6940,I-1084,2017,11-08-2017,4
C6940,I-1093,2017,02-04-2017,7
C6941,I-1053,2017,01-14-2017,7
C6941,I-1069,2017,02-27-2017,2
C6941,I-1077,2017,11-12-2017,1
C6941,I-1087,2017,09-09-2017,7
C6942,I-1002,2017,02-03-2017,6
C6942,I-1059,2017,08-02-2017,4
C6942,I-1065,2017,12-06-2017,4
C6942,I-1070,2017,12-17-2017,1
C6942,I-1075,2017,01-05-2017,5
C6942,I-1090,2017,09-23-2017,7
C6943,I-1008,2017,11-30-2017,5
C6943,I-1011,2017,06-24-2017,7
C6943,I-1022,2017,02-05-2017,1
C6943,I-1031,2017,07-02-2017,1
C6943,I-1048,2017,10-13-2017,6
C6943,I-1065,2017,06-10-2017,7
C6943,I-1073,2017,01-01-2017,1
C6943,I-1076,2017,06-23-2017,6
C6943,I-1082,2017,02-06-2017,2
C6943,I-1087,2017,10-27-2017,6
C6943,I-1088,2017,06-22-2017,5
C6944,I-1010,2017,07-16-2017,1
C6944,I-1015,2017,02-10-2017,6
C6944,I-1016,2017,11-02-2017,5
C6944,I-1018,2017,11-23-2017,5
C6944,I-1020,2017,07-15-2017,7
C6944,I-1044,2017,01-21-2017,7
C6944,I-1067,2017,08-30-2017,4
C6944,I-1089,2017,07-08-2017,7
C6944,I-1090,2017,12-09-2017,7
C6944,I-1092,2017,12-10-2017,1
C6944,I-1094,2017,09-16-2017,7
C6945,I-1001,2017,09-01-2017,6
C6945,I-1007,2017,07-09-2017,1
C6945,I-1009,2017,01-21-2017,7
C6945,I-1021,2017,10-20-2017,6
C6945,I-1039,2017,02-10-2017,6
C6945,I-1049,2017,10-12-2017,5
C6945,I-1050,2017,11-03-2017,6
C6945,I-1054,2017,01-27-2017,6
C6945,I-1065,2017,01-20-2017,6
C6945,I-1066,2017,01-10-2017,3
C6945,I-1081,2017,09-23-2017,7
C6945,I-1087,2017,01-11-2017,4
C6947,I-1049,2017,05-11-2017,5
C6947,I-1050,2017,01-31-2017,3
C6947,I-1057,2017,02-26-2017,1
C6947,I-1072,2017,12-01-2017,6
C6948,I-1068,2017,08-26-2017,7
C6948,I-1077,2017,09-23-2017,7
C6948,I-1087,2017,03-19-2017,1
C6950,I-1003,2017,07-29-2017,7
C6950,I-1012,2017,02-09-2017,5
C6950,I-1014,2017,07-27-2017,5
C6950,I-1018,2017,09-16-2017,7
C6950,I-1024,2017,08-25-2017,6
C6950,I-1057,2017,12-24-2017,1
C6950,I-1066,2017,03-13-2017,2
C6950,I-1069,2017,09-26-2017,3
C6951,I-1050,2017,02-03-2017,6
C6951,I-1053,2017,05-13-2017,7
C6951,I-1057,2017,06-05-2017,2
C6951,I-1070,2017,07-27-2017,5
C6951,I-1087,2017,05-20-2017,7
C6951,I-1088,2017,09-17-2017,1
C6952,I-1011,2017,12-17-2017,1
C6952,I-1015,2017,07-22-2017,7
C6952,I-1016,2017,08-19-2017,7
C6952,I-1034,2017,02-13-2017,2
C6952,I-1036,2017,04-15-2017,7
C6952,I-1039,2017,04-26-2017,4
C6952,I-1050,2017,09-24-2017,1
C6952,I-1087,2017,08-06-2017,1
C6953,I-1028,2017,07-23-2017,1
C6953,I-1033,2017,09-12-2017,3
C6953,I-1035,2017,05-02-2017,3
C6953,I-1055,2017,05-13-2017,7
C6953,I-1057,2017,01-08-2017,1
C6953,I-1058,2017,03-27-2017,2
C6953,I-1065,2017,01-28-2017,7
C6953,I-1078,2017,08-16-2017,4
C6953,I-1080,2017,09-24-2017,1
C6953,I-1083,2017,05-07-2017,1
C6953,I-1090,2017,02-18-2017,7
C6953,I-1094,2017,07-19-2017,4
C6957,I-1043,2017,06-03-2017,7
C6957,I-1047,2017,07-19-2017,4
C6957,I-1049,2017,05-19-2017,6
C6957,I-1057,2017,05-16-2017,3
C6957,I-1069,2017,11-04-2017,7
C6957,I-1072,2017,11-23-2017,5
C6957,I-1088,2017,12-15-2017,6
C6958,I-1032,2017,08-18-2017,6
C6958,I-1046,2017,11-24-2017,6
C6958,I-1084,2017,03-31-2017,6
C6958,I-1085,2017,04-14-2017,6
C6958,I-1091,2017,06-28-2017,4
C6958,I-1092,2017,07-11-2017,3
C6958,I-1094,2017,01-17-2017,3
C6960,I-1024,2017,12-02-2017,7
C6960,I-1026,2017,02-03-2017,6
C6960,I-1039,2017,10-02-2017,2
C6960,I-1047,2017,12-21-2017,5
C6960,I-1065,2017,05-13-2017,7
C6960,I-1087,2017,04-20-2017,5
C6960,I-1089,2017,07-18-2017,3
C6961,I-1013,2017,03-14-2017,3
C6961,I-1022,2017,12-28-2017,5
C6961,I-1078,2017,09-08-2017,6
C6961,I-1080,2017,06-09-2017,6
C6962,I-1014,2017,05-08-2017,2
C6962,I-1016,2017,09-05-2017,3
C6962,I-1027,2017,01-03-2017,3
C6962,I-1036,2017,07-06-2017,5
C6962,I-1037,2017,06-17-2017,7
C6962,I-1043,2017,05-09-2017,3
C6962,I-1054,2017,02-25-2017,7
C6962,I-1057,2017,03-23-2017,5
C6962,I-1065,2017,05-06-2017,7
C6963,I-1010,2017,02-04-2017,7
C6963,I-1011,2017,01-12-2017,5
C6963,I-1020,2017,01-03-2017,3
C6963,I-1034,2017,11-17-2017,6
C6963,I-1051,2017,06-29-2017,5
C6963,I-1053,2017,10-15-2017,1
C6963,I-1086,2017,04-14-2017,6
C6963,I-1088,2017,06-11-2017,1
C6964,I-1008,2017,01-02-2017,2
C6964,I-1049,2017,01-22-2017,1
C6964,I-1061,2017,01-15-2017,1
C6964,I-1066,2017,03-26-2017,1
C6964,I-1069,2017,10-08-2017,1
C6964,I-1078,2017,01-28-2017,7
C6965,I-1001,2017,04-13-2017,5
C6965,I-1002,2017,10-07-2017,7
C6965,I-1005,2017,02-15-2017,4
C6965,I-1008,2017,11-28-2017,3
C6965,I-1017,2017,03-24-2017,6
C6965,I-1034,2017,03-03-2017,6
C6965,I-1045,2017,01-26-2017,5
C6965,I-1062,2017,08-19-2017,7
C6965,I-1064,2017,12-17-2017,1
C6965,I-1067,2017,03-16-2017,5
C6965,I-1068,2017,05-03-2017,4
C6965,I-1069,2017,02-12-2017,1
C6965,I-1075,2017,03-01-2017,4
C6965,I-1081,2017,09-20-2017,4
C6965,I-1084,2017,03-05-2017,1
C6967,I-1001,2017,08-18-2017,6
C6967,I-1055,2017,01-28-2017,7
C6967,I-1056,2017,01-05-2017,5
C6967,I-1062,2017,04-07-2017,6
C6968,I-1009,2017,07-01-2017,7
C6968,I-1041,2017,06-03-2017,7
C6968,I-1043,2017,12-09-2017,7
C6968,I-1049,2017,09-15-2017,6
C6968,I-1050,2017,02-12-2017,1
C6968,I-1058,2017,03-18-2017,7
C6968,I-1063,2017,12-24-2017,1
C6968,I-1068,2017,11-16-2017,5
C6968,I-1090,2017,10-06-2017,6
C6968,I-1093,2017,11-24-2017,6
C6970,I-1002,2017,04-06-2017,5
C6970,I-1005,2017,08-05-2017,7
C6970,I-1010,2017,12-03-2017,1
C6970,I-1013,2016,12-31-2016,7
C6970,I-1024,2017,06-06-2017,3
C6970,I-1030,2017,07-25-2017,3
C6970,I-1048,2017,07-03-2017,2
C6970,I-1069,2017,03-20-2017,2
C6970,I-1090,2017,01-07-2017,7
C6971,I-1057,2017,04-17-2017,2
C6971,I-1067,2017,05-14-2017,1
C6971,I-1077,2017,08-12-2017,7
C6971,I-1081,2017,03-17-2017,6
C6971,I-1084,2017,04-07-2017,6
C6972,I-1002,2017,04-26-2017,4
C6972,I-1010,2017,10-06-2017,6
C6972,I-1015,2017,07-18-2017,3
C6972,I-1021,2017,01-06-2017,6
C6972,I-1047,2017,05-16-2017,3
C6972,I-1058,2017,10-18-2017,4
C6972,I-1061,2017,06-08-2017,5
C6972,I-1078,2017,09-27-2017,4
C6972,I-1094,2017,01-14-2017,7
C6974,I-1001,2017,04-23-2017,1
C6974,I-1007,2017,11-26-2017,1
C6974,I-1010,2017,09-11-2017,2
C6974,I-1018,2017,03-11-2017,7
C6974,I-1031,2017,06-09-2017,6
C6974,I-1036,2017,09-01-2017,6
C6974,I-1050,2016,12-31-2016,7
C6974,I-1054,2017,12-08-2017,6
C6974,I-1058,2017,01-24-2017,3
C6974,I-1069,2017,11-24-2017,6
C6974,I-1081,2017,04-26-2017,4
C6974,I-1089,2017,04-21-2017,6
C6974,I-1090,2017,04-16-2017,1
C6975,I-1049,2017,01-06-2017,6
C6975,I-1061,2017,03-05-2017,1
C6975,I-1073,2017,12-20-2017,4
C6977,I-1010,2017,01-29-2017,1
C6977,I-1021,2017,12-10-2017,1
C6977,I-1031,2017,03-25-2017,7
C6977,I-1051,2017,12-15-2017,6
C6977,I-1055,2017,07-05-2017,4
C6977,I-1066,2017,05-24-2017,4
C6977,I-1070,2017,11-14-2017,3
C6977,I-1074,2016,12-31-2016,7
C6977,I-1077,2017,05-21-2017,1
C6977,I-1082,2017,10-20-2017,6
C6979,I-1007,2017,03-24-2017,6
C6979,I-1009,2017,08-10-2017,5
C6979,I-1014,2017,06-02-2017,6
C6979,I-1018,2017,08-05-2017,7
C6979,I-1068,2017,08-09-2017,4
C6979,I-1078,2017,06-04-2017,1
C6979,I-1092,2017,07-27-2017,5
C6980,I-1013,2017,07-14-2017,6
C6980,I-1015,2017,06-17-2017,7
C6980,I-1023,2017,01-31-2017,3
C6980,I-1040,2017,04-06-2017,5
C6980,I-1048,2017,01-08-2017,1
C6980,I-1049,2017,09-02-2017,7
C6980,I-1055,2017,09-24-2017,1
C6980,I-1076,2017,05-05-2017,6
C6981,I-1015,2017,02-15-2017,4
C6981,I-1018,2017,01-30-2017,2
C6981,I-1022,2017,04-21-2017,6
C6981,I-1048,2017,01-15-2017,1
C6981,I-1050,2017,08-27-2017,1
C6981,I-1066,2017,11-05-2017,1
C6981,I-1069,2017,05-07-2017,1
C6981,I-1081,2017,11-26-2017,1
C6981,I-1092,2017,01-03-2017,3
C6982,I-1002,2017,07-08-2017,7
C6982,I-1018,2017,07-05-2017,4
C6982,I-1031,2017,08-18-2017,6
C6982,I-1064,2017,07-24-2017,2
C6982,I-1075,2017,03-07-2017,3
C6982,I-1081,2017,10-26-2017,5
C6982,I-1082,2017,10-11-2017,4
C6982,I-1084,2017,10-21-2017,7
C6982,I-1085,2017,03-09-2017,5
C6982,I-1087,2017,04-28-2017,6
C6982,I-1088,2017,04-28-2017,6
C6982,I-1093,2017,06-24-2017,7
C6982,I-1094,2017,10-24-2017,3
C6983,I-1001,2017,02-22-2017,4
C6983,I-1003,2017,10-26-2017,5
C6983,I-1008,2017,05-21-2017,1
C6983,I-1013,2017,10-13-2017,6
C6983,I-1036,2017,04-28-2017,6
C6983,I-1049,2017,05-05-2017,6
C6983,I-1050,2017,09-30-2017,7
C6983,I-1065,2017,12-03-2017,1
C6983,I-1067,2017,06-07-2017,4
C6983,I-1068,2017,09-07-2017,5
C6983,I-1088,2017,05-14-2017,1
C6983,I-1092,2017,02-25-2017,7
C6986,I-1002,2017,01-17-2017,3
C6986,I-1011,2017,10-26-2017,5
C6986,I-1012,2017,02-02-2017,5
C6986,I-1016,2017,12-28-2017,5
C6986,I-1041,2017,05-24-2017,4
C6986,I-1048,2017,11-17-2017,6
C6986,I-1053,2017,07-14-2017,6
C6986,I-1060,2017,08-06-2017,1
C6986,I-1069,2017,06-04-2017,1
C6986,I-1081,2017,09-16-2017,7
C6988,I-1005,2017,06-27-2017,3
C6988,I-1008,2017,02-28-2017,3
C6988,I-1018,2017,12-20-2017,4
C6988,I-1037,2017,01-22-2017,1
C6988,I-1041,2017,05-13-2017,7
C6988,I-1046,2017,03-04-2017,7
C6988,I-1051,2017,06-14-2017,4
C6988,I-1056,2017,06-16-2017,6
C6988,I-1067,2017,07-14-2017,6
C6988,I-1071,2017,06-05-2017,2
C6988,I-1078,2017,11-24-2017,6
C6989,I-1025,2017,07-27-2017,5
C6989,I-1035,2017,04-02-2017,1
C6989,I-1076,2017,10-14-2017,7
C6989,I-1077,2017,08-26-2017,7
C6989,I-1080,2017,09-23-2017,7
C6989,I-1090,2017,02-18-2017,7
C6989,I-1092,2017,06-30-2017,6
C6990,I-1003,2017,03-10-2017,6
C6990,I-1036,2017,12-16-2017,7
C6990,I-1048,2017,04-15-2017,7
C6990,I-1050,2017,11-18-2017,7
C6990,I-1058,2017,01-21-2017,7
C6990,I-1065,2017,05-12-2017,6
C6990,I-1080,2017,02-01-2017,4
C6991,I-1016,2017,07-27-2017,5
C6991,I-1028,2017,04-02-2017,1
C6991,I-1040,2017,01-22-2017,1
C6991,I-1044,2017,07-08-2017,7
C6991,I-1050,2017,12-08-2017,6
C6991,I-1069,2017,07-16-2017,1
C6991,I-1070,2017,03-05-2017,1
C6991,I-1086,2017,03-15-2017,4
C6991,I-1088,2017,02-17-2017,6
C6994,I-1001,2017,05-26-2017,6
C6994,I-1020,2017,11-24-2017,6
C6994,I-1028,2017,09-27-2017,4
C6994,I-1073,2017,10-01-2017,1
C6995,I-1002,2017,02-12-2017,1
C6995,I-1009,2017,03-30-2017,5
C6995,I-1010,2017,02-19-2017,1
C6995,I-1025,2017,03-19-2017,1
C6995,I-1035,2017,03-24-2017,6
C6995,I-1040,2017,04-28-2017,6
C6995,I-1054,2017,03-31-2017,6
C6995,I-1071,2017,08-09-2017,4
C6995,I-1090,2017,03-12-2017,1
C6996,I-1006,2017,09-22-2017,6
C6996,I-1017,2017,04-28-2017,6
C6996,I-1040,2017,11-05-2017,1
C6996,I-1045,2017,10-14-2017,7
C6996,I-1049,2017,01-28-2017,7
C6996,I-1052,2017,01-10-2017,3
C6996,I-1072,2017,07-06-2017,5
C6996,I-1073,2017,08-23-2017,4
C6996,I-1076,2017,11-24-2017,6
C6996,I-1077,2017,03-18-2017,7
C6996,I-1086,2017,08-21-2017,2
C6996,I-1087,2017,12-12-2017,3
C6996,I-1092,2017,05-12-2017,6
C6997,I-1009,2017,08-18-2017,6
C6997,I-1010,2017,09-15-2017,6
C6997,I-1016,2017,05-20-2017,7
C6997,I-1032,2017,06-09-2017,6
C6997,I-1073,2017,08-04-2017,6
C6999,I-1008,2017,04-13-2017,5
C6999,I-1009,2017,01-13-2017,6
C6999,I-1014,2017,02-03-2017,6
C6999,I-1051,2017,11-30-2017,5
C6999,I-1067,2017,07-16-2017,1
C7001,I-1001,2017,02-20-2017,2
C7001,I-1005,2017,12-06-2017,4
C7001,I-1007,2017,11-19-2017,1
C7001,I-1015,2017,11-04-2017,7
C7001,I-1042,2017,08-24-2017,5
C7001,I-1051,2017,06-02-2017,6
C7001,I-1058,2017,06-15-2017,5
C7001,I-1067,2017,01-03-2017,3
C7001,I-1088,2017,05-26-2017,6
C7001,I-1090,2017,01-14-2017,7
C7002,I-1003,2017,04-22-2017,7
C7002,I-1011,2017,09-23-2017,7
C7002,I-1016,2017,06-01-2017,5
C7002,I-1017,2017,09-27-2017,4
C7002,I-1018,2017,07-29-2017,7
C7002,I-1027,2017,08-06-2017,1
C7002,I-1036,2017,04-14-2017,6
C7002,I-1045,2017,10-07-2017,7
C7002,I-1058,2017,01-01-2017,1
C7002,I-1069,2017,01-13-2017,6
C7002,I-1078,2017,04-29-2017,7
C7002,I-1087,2016,12-31-2016,7
C7003,I-1007,2017,03-10-2017,6
C7003,I-1009,2017,11-30-2017,5
C7003,I-1011,2017,03-15-2017,4
C7003,I-1019,2017,01-18-2017,4
C7003,I-1027,2017,07-25-2017,3
C7003,I-1042,2017,09-28-2017,5
C7003,I-1048,2017,04-27-2017,5
C7003,I-1051,2017,08-29-2017,3
C7003,I-1055,2017,02-06-2017,2
C7003,I-1063,2017,04-15-2017,7
C7003,I-1070,2017,09-07-2017,5
C7003,I-1077,2017,11-14-2017,3
C7003,I-1078,2017,04-19-2017,4
C7003,I-1086,2017,10-27-2017,6
C7003,I-1088,2017,01-25-2017,4
C7003,I-1094,2017,07-02-2017,1
C7005,I-1020,2017,02-04-2017,7
C7005,I-1031,2017,02-26-2017,1
C7005,I-1068,2017,07-07-2017,6
C7005,I-1071,2017,05-07-2017,1
C7005,I-1077,2017,04-07-2017,6
C7005,I-1078,2017,05-28-2017,1
C7005,I-1082,2017,06-07-2017,4
C7006,I-1003,2017,03-05-2017,1
C7006,I-1020,2017,07-11-2017,3
C7006,I-1031,2017,10-21-2017,7
C7006,I-1050,2017,06-25-2017,1
C7006,I-1058,2017,06-13-2017,3
C7006,I-1071,2017,03-13-2017,2
C7006,I-1072,2017,09-26-2017,3
C7006,I-1073,2017,08-10-2017,5
C7006,I-1085,2017,06-15-2017,5
C7006,I-1088,2017,09-23-2017,7
C7006,I-1090,2017,10-27-2017,6
C7008,I-1007,2017,06-02-2017,6
C7008,I-1012,2017,02-07-2017,3
C7008,I-1014,2017,04-23-2017,1
C7008,I-1058,2017,08-20-2017,1
C7008,I-1081,2017,10-28-2017,7
C7008,I-1087,2017,09-23-2017,7
C7009,I-1028,2017,03-03-2017,6
C7009,I-1034,2017,04-30-2017,1
C7009,I-1039,2017,03-21-2017,3
C7009,I-1057,2017,02-25-2017,7
C7009,I-1066,2017,12-09-2017,7
C7009,I-1067,2017,11-02-2017,5
C7009,I-1069,2017,01-30-2017,2
C7009,I-1070,2017,04-12-2017,4
C7009,I-1080,2017,07-24-2017,2
C7009,I-1084,2017,02-04-2017,7
C7011,I-1009,2017,05-25-2017,5
C7011,I-1010,2017,05-02-2017,3
C7011,I-1014,2017,11-24-2017,6
C7011,I-1016,2017,08-10-2017,5
C7011,I-1026,2017,04-19-2017,4
C7011,I-1041,2017,05-01-2017,2
C7011,I-1057,2017,03-05-2017,1
C7012,I-1007,2017,02-26-2017,1
C7012,I-1017,2017,02-01-2017,4
C7012,I-1039,2017,02-25-2017,7
C7012,I-1040,2017,12-02-2017,7
C7012,I-1054,2017,12-14-2017,5
C7012,I-1058,2017,11-30-2017,5
C7012,I-1087,2017,08-17-2017,5
C7013,I-1003,2017,07-16-2017,1
C7013,I-1009,2017,10-20-2017,6
C7013,I-1014,2017,04-22-2017,7
C7013,I-1016,2017,03-27-2017,2
C7013,I-1022,2017,01-13-2017,6
C7013,I-1033,2017,01-23-2017,2
C7013,I-1041,2017,02-14-2017,3
C7013,I-1043,2017,08-26-2017,7
C7013,I-1080,2017,01-26-2017,5
C7013,I-1087,2017,05-05-2017,6
C7014,I-1011,2017,07-08-2017,7
C7014,I-1018,2017,03-27-2017,2
C7014,I-1024,2017,07-03-2017,2
C7014,I-1036,2017,08-28-2017,2
C7014,I-1043,2017,11-16-2017,5
C7014,I-1053,2017,12-07-2017,5
C7014,I-1054,2017,06-08-2017,5
C7014,I-1070,2017,07-30-2017,1
C7014,I-1075,2017,02-03-2017,6
C7015,I-1012,2017,12-27-2017,4
C7015,I-1016,2017,09-16-2017,7
C7015,I-1018,2017,11-29-2017,4
C7015,I-1058,2017,11-27-2017,2
C7015,I-1070,2017,05-17-2017,4
C7015,I-1074,2017,06-19-2017,2
C7015,I-1076,2017,07-25-2017,3
C7015,I-1090,2017,01-12-2017,5
C7016,I-1032,2017,08-31-2017,5
C7016,I-1052,2017,07-20-2017,5
C7016,I-1066,2017,02-25-2017,7
C7016,I-1082,2017,04-09-2017,1
C7018,I-1013,2017,12-15-2017,6
C7018,I-1047,2017,08-04-2017,6
C7018,I-1087,2017,01-20-2017,6
C7018,I-1088,2017,11-27-2017,2
C7018,I-1089,2017,05-15-2017,2
C7019,I-1042,2017,09-16-2017,7
C7019,I-1069,2017,05-26-2017,6
C7019,I-1070,2017,02-14-2017,3
C7019,I-1084,2017,05-30-2017,3
C7021,I-1012,2017,07-07-2017,6
C7021,I-1024,2017,07-18-2017,3
C7021,I-1034,2017,08-20-2017,1
C7021,I-1036,2017,05-06-2017,7
C7021,I-1040,2017,05-08-2017,2
C7021,I-1055,2017,01-09-2017,2
C7021,I-1079,2017,02-10-2017,6
C7022,I-1012,2017,03-28-2017,3
C7022,I-1026,2017,01-19-2017,5
C7022,I-1040,2017,06-08-2017,5
C7022,I-1046,2017,05-06-2017,7
C7022,I-1050,2017,08-22-2017,3
C7022,I-1068,2017,01-21-2017,7
C7022,I-1078,2017,05-28-2017,1
C7022,I-1089,2017,02-27-2017,2
C7024,I-1009,2017,02-22-2017,4
C7024,I-1011,2017,12-19-2017,3
C7024,I-1031,2017,11-12-2017,1
C7024,I-1046,2017,03-08-2017,4
C7024,I-1048,2017,12-23-2017,7
C7024,I-1049,2017,05-26-2017,6
C7024,I-1050,2017,08-26-2017,7
