,movie_id,title,positive_probability,result
2410,tt6823368,Glass,0.5447138547897339,Positive
2411,tt0077766,Jaws 2,0.04043850675225258,Negative
2412,tt1014775,Beverly Hills Chihuahua,0.01737283170223236,Negative
2413,tt2103254,Tammy,0.972809910774231,Positive
2414,tt7343762,Good Boys,0.819973349571228,Positive
2415,tt0368578,Are We There Yet?,0.2320774346590042,Negative
2416,tt1033575,The Descendants,0.0950826108455658,Negative
2417,tt0332379,School of Rock,0.670405387878418,Positive
2418,tt0486822,Disturbia,0.6571905612945557,Positive
2419,tt0106965,Free Willy,0.043801311403512955,Negative
2420,tt5325452,Tyler Perry's Boo! A Madea Halloween,0.9831706881523132,Positive
2421,tt0113855,Mortal Kombat,0.9148746132850647,Positive
2422,tt0381707,White Chicks,0.01279462594538927,Negative
2423,tt1198138,Obsessed,0.1632670909166336,Negative
2424,tt0311289,Holes,0.6352564096450806,Positive
2425,tt1294226,The Last Song,0.9903953671455383,Positive
2426,tt1391137,Why Did I Get Married Too?,0.8879559636116028,Positive
2427,tt2872518,The Shack,0.9873340129852295,Positive
2428,tt2024544,12 Years a Slave,0.995353102684021,Positive
2429,tt0303933,Drumline,0.9721206426620483,Positive
2430,tt2674426,Me Before You,0.980637788772583,Positive
2431,tt7634968,What Men Want,0.9751042127609253,Positive
2432,tt3628584,Barbershop: The Next Cut,0.19929827749729156,Negative
2433,tt0099487,Edward Scissorhands,0.6405996084213257,Positive
2434,tt7040874,A Simple Favor,0.8821591734886169,Positive
2435,tt4355418,Selma: The Bridge to the Ballot,0.9941078424453735,Positive
2436,tt0081353,Popeye,0.08537554740905762,Negative
2437,tt0466342,Date Movie,0.71816486120224,Positive
2438,tt0283426,The Jungle Book 2,0.18953277170658112,Negative
2439,tt0477071,Premonition,0.042755380272865295,Negative
2440,tt0357507,Boogeyman,0.11313559859991074,Negative
2441,tt0220099,The Tigger Movie,0.6424997448921204,Positive
2442,tt1895587,Spotlight,0.9807108044624329,Positive
2443,tt8722346,Queen & Slim,0.13532958924770355,Negative
2444,tt6063050,Tyler Perry's Acrimony,0.5158023238182068,Positive
2445,tt3369806,Max,0.9538614749908447,Positive
2446,tt1047494,Meet the Browns,0.9937980771064758,Positive
2447,tt1148204,Orphan,0.9297885298728943,Positive
2448,tt4587656,The Star,0.9906069040298462,Positive
2449,tt0799949,Epic Movie,0.8237423300743103,Positive
2450,tt0947802,Lakeview Terrace,0.027170175686478615,Negative
2451,tt0433386,The Grudge 2,0.7658337950706482,Positive
2452,tt3531824,Nerve,0.20110368728637695,Negative
2453,tt0082198,Conan the Barbarian,0.9560182690620422,Positive
2454,tt0120703,How Stella Got Her Groove Back,0.991104781627655,Positive
2455,tt0101452,Bill & Ted's Bogus Journey,0.36378514766693115,Negative
2456,tt0483726,Man of the Year,0.02448958531022072,Negative
2457,tt3231054,Risen,0.9422422051429749,Positive
2458,tt1666186,Vampires Suck,0.11721949279308319,Negative
2459,tt0078869,The Black Hole,0.6371049284934998,Positive
2460,tt1440728,The American,0.9716505408287048,Positive
2461,tt0120094,Selena,0.9885391592979431,Positive
2462,tt1268799,A Very Harold & Kumar 3D Christmas,0.8424435257911682,Positive
2463,tt0338013,Eternal Sunshine of the Spotless Mind,0.9478208422660828,Positive
2464,tt1572315,Texas Chainsaw 3D,0.8182952404022217,Positive
2465,tt0449467,Babel,0.9955488443374634,Positive
2466,tt1371150,This Is Where I Leave You,0.9950841069221497,Positive
2467,tt0918927,Doubt,0.5318565964698792,Positive
2468,tt0372588,Team America: World Police,0.6109647750854492,Positive
2469,tt0112722,Copycat,0.6166200637817383,Positive
2470,tt0815236,She's Out of My League,0.9569386839866638,Positive
2471,tt1013753,Milk,0.9865788817405701,Positive
2472,tt0064782,Paint Your Wagon,0.9128004908561707,Positive
2473,tt2023631,Obama's Kickstarter Campaign to Solve the Debt,0.9796203970909119,Positive
2474,tt0288477,Ghost Ship,0.12513107061386108,Negative
2475,tt0200465,The Bank Job,0.0725695863366127,Negative
2476,tt0120890,Wild Things,0.21080255508422852,Negative
2477,tt0814335,The Stepfather,0.8978440165519714,Positive
2478,tt0146882,High Fidelity,0.9225687980651855,Positive
2479,tt0430634,Stick It,0.8576574921607971,Positive
2480,tt0479968,One Missed Call,0.9425472021102905,Positive
2481,tt0116260,Eye for an Eye,0.27216586470603943,Negative
2482,tt0421073,Street Kings,0.7297886610031128,Positive
2483,tt1213663,The World's End,0.9774788618087769,Positive
2484,tt0116367,From Dusk Till Dawn,0.0884409248828888,Negative
2485,tt1414382,You Again,0.4077843129634857,Negative
2486,tt0479500,Nancy Drew,0.9316257834434509,Positive
2487,tt4669788,On the Basis of Sex,0.9932849407196045,Positive
2488,tt2318092,Endless Love,0.9816592335700989,Positive
2489,tt0475944,The Covenant,0.5530496835708618,Positive
2490,tt1067774,Monte Carlo,0.006102482322603464,Negative
2491,tt0441796,Stay Alive,0.8705282807350159,Positive
2492,tt4799050,Rough Night,0.9671561121940613,Positive
2493,tt0155975,Psycho,0.06118898466229439,Negative
2494,tt0102744,Quigley Down Under,0.7900294065475464,Positive
2495,tt0114681,To Die For,0.012250266969203949,Negative
2496,tt1100119,Shorts,0.46742916107177734,Negative
2497,tt0120877,Vampires,0.32234081625938416,Negative
2498,tt0800308,Appaloosa,0.9414169788360596,Positive
2499,tt1741273,Secret in Their Eyes,0.9686057567596436,Positive
2500,tt0403703,Yu-Gi-Oh!: The Movie - Pyramid of Light,0.94342440366745,Positive
2501,tt0490204,Reign Over Me,0.5371675491333008,Positive
2502,tt1046163,My Best Friend's Girl,0.026986395940184593,Negative
2503,tt0791304,Georgia Rule,0.9848757386207581,Positive
2504,tt0083254,Under the Rainbow,0.7977087497711182,Positive
2505,tt0089457,Ladyhawke,0.8033948540687561,Positive
2506,tt0758758,Into the Wild,0.9935926795005798,Positive
2507,tt0124879,Simon Birch,0.9937524199485779,Positive
2508,tt0407121,Pooh's Heffalump Movie,0.47659939527511597,Negative
2509,tt0462519,School for Scoundrels,0.9896736145019531,Positive
2510,tt0113321,Home for the Holidays,0.04906092956662178,Negative
2511,tt1730768,The Zookeeper's Wife,0.9187127351760864,Positive
2512,tt1083456,Fired Up!,0.01096689235419035,Negative
2513,tt0373074,Kung Fu Hustle,0.9326348304748535,Positive
2514,tt0276033,The Country Bears,0.9700831770896912,Positive
2515,tt2039338,Flatliners,0.9846948981285095,Positive
2516,tt0455760,Dead Silence,0.3584771454334259,Negative
2517,tt0315733,21 Grams,0.9778557419776917,Positive
2518,tt0913354,Armored,0.8398861885070801,Positive
2519,tt0419887,The Kite Runner,0.9842378497123718,Positive
2520,tt0338325,Paparazzi,0.9497439861297607,Positive
2521,tt0295289,A Guy Thing,0.15558508038520813,Negative
2522,tt0059245,The Greatest Story Ever Told,0.988508403301239,Positive
2523,tt0217630,Loser,0.0109565993770957,Negative
2524,tt0119594,Twilight,0.6214300990104675,Positive
2525,tt1232207,Capitalism: A Love Story,0.985653281211853,Positive
2526,tt1592525,Lockout,0.5555919408798218,Positive
2527,tt1213644,Disaster Movie,0.03263024240732193,Negative
2528,tt0770703,What's Your Number?,0.40998345613479614,Negative
2529,tt0120483,The Man Who Knew Too Little,0.08241493999958038,Negative
2530,tt2503944,Burnt,0.49258196353912354,Negative
2531,tt0326856,Envy,0.05021313577890396,Negative
2532,tt0430431,One Night with the King,0.4172617197036743,Negative
2533,tt0109348,Bullets Over Broadway,0.02848893404006958,Negative
2534,tt0995039,Ghost Town,0.08507772535085678,Negative
2535,tt0258068,The Quiet American,0.9868687987327576,Positive
2536,tt1712261,Triple 9,0.2626354694366455,Negative
2537,tt2547584,The Light Between Oceans,0.8970370888710022,Positive
2538,tt0384680,The Weather Man,0.9838696122169495,Positive
2539,tt0281322,Undisputed,0.24642960727214813,Negative
2540,tt1160368,12 Rounds,0.4238930940628052,Negative
2541,tt1228987,Let Me In,0.5910845398902893,Positive
2542,tt0109015,3 Ninjas Kick Back,0.9011606574058533,Positive
2543,tt0799934,Be Kind Rewind,0.05323955789208412,Negative
2544,tt0413015,Mrs Henderson Presents,0.05250198021531105,Negative
2545,tt0118954,Deconstructing Harry,0.9796102046966553,Positive
2546,tt0144640,Three to Tango,0.2547537088394165,Negative
2547,tt0098625,We're No Angels,0.192826047539711,Negative
2548,tt0116242,Everyone Says I Love You,0.9243150949478149,Positive
2549,tt0804461,Death Sentence,0.9647535085678101,Positive
2550,tt3960412,Popstar: Never Stop Never Stopping,0.07400845736265182,Negative
2551,tt2776878,Thank You for Your Service,0.9840373992919922,Positive
2552,tt0780511,Everybody's Fine,0.9659992456436157,Positive
2553,tt0270846,Superbabies: Baby Geniuses 2,0.971634030342102,Positive
2554,tt1532958,Battle of the Year,0.802630603313446,Positive
2555,tt2865120,Ratchet and Clank,0.9814028739929199,Positive
2556,tt0795368,Death at a Funeral,0.0595988966524601,Negative
2557,tt0399327,The Man,0.00836857408285141,Negative
2558,tt0462229,Code Name: The Cleaner,0.8279122114181519,Positive
2559,tt1791528,Inherent Vice,0.9110146164894104,Positive
2560,tt2002718,Machete Kills,0.7294045090675354,Positive
2561,tt0065054,Sweet Charity,0.08961205184459686,Negative
2562,tt0763304,Doogal,0.9915657043457031,Positive
2563,tt0377107,Proof,0.3587125837802887,Negative
2564,tt1190617,An American Carol,0.9105294942855835,Positive
2565,tt0310357,Willard,0.7992532253265381,Positive
2566,tt0489282,Strange Wilderness,0.19742898643016815,Negative
2567,tt1810683,Little Boy,0.9884963035583496,Positive
2568,tt0151568,Topsy-Turvy,0.9787390828132629,Positive
2569,tt1629757,Chasing Mavericks,0.9944267272949219,Positive
2570,tt2937898,A Most Violent Year,0.9730846881866455,Positive
2571,tt1571222,A Dangerous Method,0.9721413850784302,Positive
2572,tt0405296,A Scanner Darkly,0.17456281185150146,Negative
2573,tt0976222,Bandslam,0.646914005279541,Positive
2574,tt0369226,Alone in the Dark,0.9400248527526855,Positive
2575,tt0337876,Birth,0.9461631774902344,Positive
2576,tt1781827,Hands of Stone,0.969063401222229,Positive
2577,tt3361792,Tolkien,0.9839736819267273,Positive
2578,tt1092082,Passchendaele,0.9783762693405151,Positive
2579,tt1054588,Flash of Genius,0.9940164089202881,Positive
2580,tt1366365,The Cold Light of Day,0.5480664372444153,Positive
2581,tt0383028,"Synecdoche, New York",0.9802882671356201,Positive
2582,tt1034415,Suspiria,0.980632483959198,Positive
2583,tt3719896,My All-American,0.9826679825782776,Positive
2584,tt0080492,Can't Stop the Music,0.006551822647452354,Negative
2585,tt0266747,Marci X,0.018157778307795525,Negative
2586,tt0238380,Equilibrium,0.4427848756313324,Negative
2587,tt1520498,The Oogieloves in the Big Balloon Adventure,0.8815736770629883,Positive
2588,tt0889588,The Children of Huang Shi,0.9884090423583984,Positive
2589,tt0138946,The Yards,0.032840561121702194,Negative
2590,tt1175709,All Good Things,0.9920295476913452,Positive
2591,tt3707106,By the Sea,0.9851861596107483,Positive
2592,tt0354595,The Game of Their Lives,0.9927123785018921,Positive
2593,tt0110944,Rapa Nui,0.9759707450866699,Positive
2594,tt1274300,The Tempest,0.9699130058288574,Positive
2595,tt0940709,CJ7,0.8838547468185425,Positive
2596,tt3319920,Regression,0.9691619873046875,Positive
2597,tt2544766,Admiral,0.9246212840080261,Positive
2598,tt1488181,Adventures in Zambezia,0.9886322617530823,Positive
2599,tt3247714,Survivor,0.12576906383037567,Negative
2600,tt0443533,The History of Love,0.9020102620124817,Positive
2601,tt1134666,Dwegons and Leprechauns,0.9950742125511169,Positive
2602,tt4280822,Fight Valley,0.8048691153526306,Positive
2603,tt3492042,The Thousand Miles,0.986134946346283,Positive
2604,tt2737304,Bird Box,0.7521271109580994,Positive
2605,tt5580390,The Shape of Water,0.9353879690170288,Positive
2606,tt0446755,The Painted Veil,0.9102804064750671,Positive
2607,tt2005374,The Frozen Ground,0.025206388905644417,Negative
2608,tt1270262,The Devil's Double,0.423929899930954,Negative
2609,tt0088763,Back to the Future,0.9822684526443481,Positive
2610,tt0099348,Dances with Wolves,0.9739255905151367,Positive
2611,tt0175142,Scary Movie,0.9203333854675293,Positive
2612,tt1284575,Bad Teacher,0.04341364651918411,Negative
2613,tt1700841,Sausage Party,0.055391132831573486,Negative
2614,tt0098273,Sea of Love,0.9560102224349976,Positive
2615,tt0305711,Just Married,0.9552975296974182,Positive
2616,tt1385912,I Can Do Bad All by Myself,0.9760190844535828,Positive
2617,tt0356470,A Cinderella Story,0.9795128703117371,Positive
2618,tt0081505,The Shining,0.6694515943527222,Positive
2619,tt0185371,House on Haunted Hill,0.018972700461745262,Negative
2620,tt0455407,The Crazies,0.16083067655563354,Negative
2621,tt0472198,Notorious,0.99357670545578,Positive
2622,tt8097306,Nobody's Fool,0.7190503478050232,Positive
2623,tt0889573,The Switch,0.1604740470647812,Negative
2624,tt1216492,Leap Year,0.07116997241973877,Negative
2625,tt0816442,The Book Thief,0.9144648909568787,Positive
2626,tt0452623,Gone Baby Gone,0.9026870727539062,Positive
2627,tt0205461,Thomas and the Magic Railroad,0.014303309842944145,Negative
2628,tt0056264,Mutiny on the Bounty,0.836868941783905,Positive
2629,tt1838544,Gone,0.9135030508041382,Positive
2630,tt1135985,Sex Drive,0.7538140416145325,Positive
2631,tt0120670,Firestorm,0.2734426259994507,Negative
2632,tt0810922,Take Me Home Tonight,0.014771077781915665,Negative
2633,tt1870529,Won't Back Down,0.9913801550865173,Positive
2634,tt6495770,Action Point,0.3885416090488434,Negative
2635,tt0058085,The Fall of the Roman Empire,0.993441104888916,Positive
2636,tt0107719,The Nutcracker,0.9795336723327637,Positive
2637,tt0116745,Kansas City,0.9860803484916687,Positive
2638,tt0485236,Indigènes: Sur les traces d'indigène,0.37046751379966736,Negative
2639,tt0384806,The Amityville Horror,0.38520535826683044,Negative
2640,tt0268126,Adaptation.,0.9423004984855652,Positive
2641,tt1058017,The Invention of Lying,0.8389241099357605,Positive
2642,tt0120669,Fear and Loathing in Las Vegas,0.7487012147903442,Positive
2643,tt8244784,The Hunt,0.44548723101615906,Negative
2644,tt2004420,Neighbors,0.8387314677238464,Positive
2645,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0.9804819226264954,Positive
2646,tt0110475,The Mask,0.050708625465631485,Negative
2647,tt0094737,Big,0.8527438044548035,Positive
2648,tt0250494,Legally Blonde,0.9608753323554993,Positive
2649,tt0377092,Mean Girls,0.3245244324207306,Negative
2650,tt0088170,Star Trek III: The Search for Spock,0.02421574294567108,Negative
2651,tt0404032,The Exorcism of Emily Rose,0.2293320894241333,Negative
2652,tt0205000,Deuce Bigalow: Male Gigolo,0.05913917347788811,Negative
2653,tt0337579,Barbershop 2: Back in Business,0.9712018370628357,Positive
2654,tt0356680,The Family Stone,0.4870000183582306,Negative
2655,tt0307987,Bad Santa,0.2669471800327301,Negative
2656,tt0093773,Predator,0.03921978920698166,Negative
2657,tt3760922,My Big Fat Greek Wedding 2,0.03457066789269447,Negative
2658,tt3862750,The Perfect Guy,0.9442915916442871,Positive
2659,tt0118655,Austin Powers: International Man of Mystery,0.9147778749465942,Positive
2660,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,0.9508613348007202,Positive
2661,tt0086879,Amadeus,0.036228712648153305,Negative
2662,tt0926129,Prom Night,0.8393356204032898,Positive
2663,tt1596346,Soul Surfer,0.6108052730560303,Positive
2664,tt0328589,Under the Tuscan Sun,0.8921905755996704,Positive
2665,tt7334528,Uncle Drew,0.9726869463920593,Positive
2666,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),0.9787973165512085,Positive
2667,tt0091738,Peggy Sue Got Married,0.9712992906570435,Positive
2668,tt0280707,Gosford Park,0.9790456295013428,Positive
2669,tt0273923,Orange County,0.02267644554376602,Negative
2670,tt2334873,Blue Jasmine,0.01166872214525938,Negative
2671,tt0475276,United 93,0.7531087398529053,Positive
2672,tt0322589,Honey,0.890510618686676,Positive
2673,tt0432291,The Fog,0.36580896377563477,Negative
2674,tt0117723,Spy Hard,0.5761300325393677,Positive
2675,tt3623726,Ricki and the Flash,0.10133437067270279,Negative
2676,tt0097441,Glory,0.9168995022773743,Positive
2677,tt1478839,The Art of Racing in the Rain,0.9872085452079773,Positive
2678,tt0087078,Conan the Destroyer,0.9376829266548157,Positive
2679,tt2279339,Love the Coopers,0.9921797513961792,Positive
2680,tt0065528,Catch-22,0.04898057505488396,Negative
2681,tt1197628,Observe and Report,0.01254928670823574,Negative
2682,tt0081398,Raging Bull,0.622110903263092,Positive
2683,tt0899106,Love Happens,0.3155442178249359,Negative
2684,tt1016075,Fame,0.8241655826568604,Positive
2685,tt4287320,The Circle,0.9900325536727905,Positive
2686,tt0090357,Young Sherlock Holmes,0.9552293419837952,Positive
2687,tt1542344,127 Hours,0.9909170269966125,Positive
2688,tt0196216,Small Time Crooks,0.07585977017879486,Negative
2689,tt0210616,Center Stage,0.8801097869873047,Positive
2690,tt1594972,Norm of the North,0.4579601585865021,Negative
2691,tt0337917,Catch That Kid,0.5020682215690613,Positive
2692,tt2357129,Jobs,0.9900686144828796,Positive
2693,tt0264796,Life as a House,0.06113939732313156,Negative
2694,tt2465146,And So It Goes,0.10202322900295258,Negative
2695,tt1032815,"I Love You, Beth Cooper",0.8501856327056885,Positive
2696,tt0082085,Blow Out,0.9913756251335144,Positive
2697,tt0236784,The Tailor of Panama,0.9528554677963257,Positive
2698,tt0082648,The Legend of the Lone Ranger,0.9761842489242554,Positive
2699,tt2167202,Getaway,0.36036282777786255,Negative
2700,tt0119349,The Ice Storm,0.0973900705575943,Negative
2701,tt0340012,Being Julia,0.9627922773361206,Positive
2702,tt0098519,Troop Beverly Hills,0.7729888558387756,Positive
2703,tt0082288,Dragonslayer,0.2612125873565674,Negative
2704,tt0109707,Ed Wood,0.9736426472663879,Positive
2705,tt1032755,RocknRolla,0.03490431606769562,Negative
2706,tt0084316,Megaforce,0.42097896337509155,Negative
2707,tt0116477,Hamlet,0.019845928996801376,Negative
2708,tt0114272,Restoration,0.9364787936210632,Positive
2709,tt2649554,Midnight Special,0.9073039889335632,Positive
2710,tt4540710,Miss Sloane,0.6794411540031433,Positive
2711,tt2172935,Metallica Through the Never,0.9911265969276428,Positive
2712,tt0313792,Anything Else,0.9805117249488831,Positive
2713,tt0118040,Unforgettable,0.2766900360584259,Negative
2714,tt2763304,T2 Trainspotting,0.9461694955825806,Positive
2715,tt0090568,8 Million Ways to Die,0.9703200459480286,Positive
2716,tt1922685,Phantom,0.982342541217804,Positive
2717,tt0235737,The Salton Sea,0.12024208158254623,Negative
2718,tt0120775,One Man's Hero,0.9751529693603516,Positive
2719,tt1321865,Carlos,0.9873331785202026,Positive
2720,tt0386741,Renaissance,0.9526926279067993,Positive
2721,tt1024744,I Come with the Rain,0.08738885819911957,Negative
2722,tt3212232,I Am Wrath,0.2556430995464325,Negative
2723,tt1403241,Wolves,0.9003371000289917,Positive
2724,tt0489018,Day of the Dead,0.05004025250673294,Negative
2725,tt1085492,The Prince,0.9266220331192017,Positive
2726,tt5127300,Forsaken,0.27060380578041077,Negative
2727,tt0089893,Red Sonja,0.81760573387146,Positive
2728,tt1748179,Red Lights,0.9848170876502991,Positive
2729,tt0829482,Superbad,0.9013935327529907,Positive
2730,tt1142800,Madea Goes to Jail,0.986136794090271,Positive
2731,tt1023481,Step Up 2: The Streets,0.19361379742622375,Negative
2732,tt4064028,Hoodwinked,0.9882386922836304,Positive
2733,tt0395169,Hotel Rwanda,0.9784849286079407,Positive
2734,tt0486551,Beerfest,0.04613906145095825,Negative
2735,tt1425922,Black Nativity,0.9935086965560913,Positive
2736,tt0804540,Taxi 4,0.04836699739098549,Negative
2737,tt6644200,A Quiet Place,0.2141418755054474,Negative
2738,tt0230600,The Others,0.047085266560316086,Negative
2739,tt0090605,Aliens,0.6711367964744568,Positive
2740,tt1924435,Let's Be Cops,0.11702259629964828,Negative
2741,tt0119345,I Know What You Did Last Summer,0.8870056867599487,Positive
2742,tt0058385,My Fair Lady,0.8972373008728027,Positive
2743,tt0375063,Sideways,0.028126085177063942,Negative
2744,tt2083355,The Best Man Holiday,0.9877927899360657,Positive
2745,tt0758746,Friday the 13th,0.08990324288606644,Negative
2746,tt1981677,Pitch Perfect,0.9878122210502625,Positive
2747,tt1288558,Evil Dead,0.32168203592300415,Negative
2748,tt2097298,"McFarland, USA",0.9911484718322754,Positive
2749,tt4648786,Harriet,0.9950775504112244,Positive
2750,tt4649416,Almost Christmas,0.9482656121253967,Positive
2751,tt0454841,The Hills Have Eyes,0.14221380650997162,Negative
2752,tt8364368,Crawl,0.36940622329711914,Negative
2753,tt0243736,40 Days and 40 Nights,0.9788942933082581,Positive
2754,tt0326900,Good Boy,0.9478510618209839,Positive
2755,tt1148297,Smokin' Aces: The Big Gun,0.13699311017990112,Negative
2756,tt0120770,A Night at the Roxbury,0.11819183826446533,Negative
2757,tt1152398,Beastly,0.017824562266469002,Negative
2758,tt5210194,Brooklyn's Finest: From the MTA to the WGA,0.97614586353302,Positive
2759,tt0084827,TRON,0.9887014627456665,Positive
2760,tt0979434,Lottery Ticket,0.5085060596466064,Positive
2761,tt0325258,Dickie Roberts: Former Child Star,0.9539023637771606,Positive
2762,tt0466856,ATL,0.9930775165557861,Positive
2763,tt0234829,Summer Catch,0.7688918113708496,Positive
2764,tt0120324,A Simple Plan,0.07594061642885208,Negative
2765,tt0462395,Larry the Cable Guy: Health Inspector,0.027274856343865395,Negative
2766,tt0094074,Superman IV: The Quest for Peace,0.9766166806221008,Positive
2767,tt0159421,The Adventures of Elmo in Grouchland,0.9817504286766052,Positive
2768,tt0056800,55 Days at Peking,0.9753005504608154,Positive
2769,tt0865559,My Life in Ruins,0.012903803028166294,Negative
2770,tt0465142,American Dreamz,0.9900891780853271,Positive
2771,tt0404390,Running Scared,0.3685498535633087,Negative
2772,tt1433822,The Apparition,0.7789645195007324,Positive
2773,tt0375104,Bobby Jones: Stroke of Genius,0.9948354959487915,Positive
2774,tt0091934,Shanghai Surprise,0.9605759382247925,Positive
2775,tt0083001,Roar,0.12921962141990662,Negative
2776,tt0312549,Veronica Guerin,0.9888655543327332,Positive
2777,tt1703957,Genius,0.9435057640075684,Positive
2778,tt0075909,Damnation Alley,0.01759677194058895,Negative
2779,tt8332922,A Quiet Place Part II,0.946963906288147,Positive
2780,tt1002563,The Young Messiah,0.9500436186790466,Positive
2781,tt0422295,Fur: An Imaginary Portrait of Diane Arbus,0.9893050193786621,Positive
2782,tt0102492,My Girl,0.9550031423568726,Positive
2783,tt0094291,Wall Street,0.9900805354118347,Positive
2784,tt0114388,Sense and Sensibility,0.9097915291786194,Positive
2785,tt0443543,The Illusionist,0.9621713161468506,Positive
2786,tt0416508,Becoming Jane,0.9694263339042664,Positive
2787,tt0315983,House of Sand and Fog,0.6202744841575623,Positive
2788,tt0815244,Sydney White,0.9202139973640442,Positive
2789,tt0097165,Dead Poets Society,0.9929848313331604,Positive
2790,tt0098635,When Harry Met Sally...,0.9220015406608582,Positive
2791,tt0215129,Road Trip,0.9388887882232666,Positive
2792,tt0084855,The Verdict,0.09546421468257904,Negative
2793,tt0139699,Varsity Blues,0.023968342691659927,Negative
2794,tt1748122,Moonrise Kingdom,0.6106512546539307,Positive
2795,tt1655442,The Artist,0.05213911086320877,Negative
2796,tt1139668,The Unborn,0.0746050775051117,Negative
2797,tt0295427,The Master of Disguise,0.636850893497467,Positive
2798,tt0420294,The Texas Chainsaw Massacre: The Beginning,0.8983487486839294,Positive
2799,tt1265990,The Roommate,0.14552582800388336,Negative
2800,tt0425430,The Messengers,0.9431107640266418,Positive
2801,tt0087553,The Killing Fields,0.9889492988586426,Positive
2802,tt0250720,See Spot Run,0.012211714871227741,Negative
2803,tt0101764,Double Impact,0.9792871475219727,Positive
2804,tt0255819,Baby Boy,0.9899908304214478,Positive
2805,tt0245686,Joe Dirt,0.007288850378245115,Negative
2806,tt0430770,The Women,0.9577378034591675,Positive
2807,tt0425112,Hot Fuzz,0.0896197259426117,Negative
2808,tt0497465,Vicky Cristina Barcelona,0.9947458505630493,Positive
2809,tt8385474,A Dog's Journey,0.9722082018852234,Positive
2810,tt7734218,Stuber,0.9810630679130554,Positive
2811,tt0204175,Boys and Girls,0.9850167036056519,Positive
2812,tt7690670,SuperFly,0.7195594310760498,Positive
2813,tt0110413,Léon: The Professional,0.42612630128860474,Negative
2814,tt1403981,Remember Me,0.9847645163536072,Positive
2815,tt0283139,White Oleander,0.9083216190338135,Positive
2816,tt1131734,Jennifer's Body,0.11423309892416,Negative
2817,tt0186045,Drowning Mona,0.158175528049469,Negative
2818,tt0093818,Radio Days,0.9863366484642029,Positive
2819,tt0319524,How to Deal,0.916231095790863,Positive
2820,tt2467046,Left Behind,0.3539693355560303,Negative
2821,tt0367085,Soul Plane,0.979941189289093,Positive
2822,tt0095687,My Stepmother Is an Alien,0.8230862617492676,Positive
2823,tt1716777,People Like Us,0.01460888609290123,Negative
2824,tt0139809,The Thirteenth Floor,0.6944331526756287,Positive
2825,tt0380277,The Cookout,0.9669382572174072,Positive
2826,tt0079550,Meteor,0.03419681638479233,Negative
2827,tt0091203,Highlander,0.9262570142745972,Positive
2828,tt1620935,Bleed for This,0.9942561984062195,Positive
2829,tt0278823,Hollywood Ending,0.05511705204844475,Negative
2830,tt0134630,Duets,0.9525226354598999,Positive
2831,tt0165710,Detroit Rock City,0.18579687178134918,Negative
2832,tt0469623,Things We Lost in the Fire,0.9699643850326538,Positive
2833,tt2398231,The Homesman,0.8369097709655762,Positive
2834,tt1924429,Trance,0.974427342414856,Positive
2835,tt0120207,Steel,0.21165695786476135,Negative
2836,tt0384686,The White Countess,0.9834268093109131,Positive
2837,tt0436364,Good,0.7917851805686951,Positive
2838,tt1545106,Vamps,0.9635209441184998,Positive
2839,tt2249221,Zulu,0.9848423004150391,Positive
2840,tt2126357,Second Act,0.9500085711479187,Positive
2841,tt0247444,Juwanna Mann,0.623748779296875,Positive
2842,tt0273435,Ararat,0.809459388256073,Positive
2843,tt5449860,Slow Burn: Fire in the Streets,0.3321225941181183,Negative
2844,tt1442286,Natural Childbirth at the Madison Birth Center,0.45871663093566895,Negative
2845,tt2935476,Far from the Madding Crowd,0.9954442977905273,Positive
2846,tt0439815,Slither,0.5309646129608154,Positive
2847,tt0099785,Home Alone,0.01084035076200962,Negative
2848,tt0086960,Beverly Hills Cop,0.9812868237495422,Positive
2849,tt0092099,Top Gun,0.5151949524879456,Positive
2850,tt0084805,Tootsie,0.054220911115407944,Negative
2851,tt1504320,The King's Speech,0.9938441514968872,Positive
2852,tt0169547,American Beauty,0.6256606578826904,Positive
2853,tt0190332,"Crouching Tiger, Hidden Dragon",0.9886667728424072,Positive
2854,tt0096320,Twins,0.3100403845310211,Negative
2855,tt0117571,Scream,0.19076354801654816,Negative
2856,tt5140878,Annabelle: Creation,0.8113647699356079,Positive
2857,tt0077663,Heaven Can Wait,0.04817988723516464,Negative
2858,tt0088939,The Color Purple,0.9868670701980591,Positive
2859,tt2084970,The Imitation Game,0.9802974462509155,Positive
2860,tt0094721,Beetlejuice,0.6387906670570374,Positive
2861,tt0052618,Ben-Hur,0.9466264843940735,Positive
2862,tt1179933,10 Cloverfield Lane,0.0908738449215889,Negative
2863,tt2023587,Mama,0.15358977019786835,Negative
2864,tt0081375,Private Benjamin,0.9433144927024841,Positive
2865,tt0080549,Coal Miner's Daughter,0.9785178899765015,Positive
2866,tt0093409,Lethal Weapon,0.9896906614303589,Positive
2867,tt1196141,Diary of a Wimpy Kid,0.006929440889507532,Negative
2868,tt0373883,Halloween,0.7196511626243591,Positive
2869,tt0436697,The Queen,0.33921459317207336,Negative
2870,tt0906108,Why Did I Get Married?,0.5916632413864136,Positive
2871,tt1596365,The Woman in Black,0.8456010222434998,Positive
