customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag,customer_sales,download_cnt,duration,expiration,first_down_date,activation_day
C6740,M,NC,81,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6741,F,FL,68,60s+,S,N,2016,N,.,2016-12-10 00:00:00,1,26.98824881999999,28.0,2.0,2017-12-10 00:00:00,2016-01-01,709
C6742,F,SC,34,30s,M,Y,2016,N,.,2016-12-04 00:00:00,1,33.60801825499999,34.0,2.0,2017-12-04 00:00:00,2016-01-10,694
C6743,M,SC,64,60s+,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6744,M,CT,38,30s,M,Y,2016,N,.,2016-12-15 00:00:00,1,24.15613329999999,25.0,2.0,2017-12-15 00:00:00,2016-01-02,713
C6745,M,AL,34,30s,M,N,2016,N,.,2017-12-21 00:00:00,1,24.175686019999993,25.0,2.0,2018-12-21 00:00:00,2016-02-17,1038
C6746,M,VA,52,50s,M,N,2016,N,.,2017-12-23 00:00:00,1,27.30082042,28.0,2.0,2018-12-23 00:00:00,2016-01-06,1082
C6747,M,TX,33,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6748,F,TX,52,50s,S,N,2016,N,.,2018-12-29 00:00:00,1,27.90808571999999,29.0,2.0,2018-12-31 00:00:00,2016-01-30,1066
C6749,F,PA,56,50s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6750,M,TX,41,40s,M,Y,2016,N,.,2017-12-15 00:00:00,1,19.5132485,21.0,2.0,2018-12-15 00:00:00,2016-02-01,1048
C6751,F,NV,49,40s,M,Y,2016,N,.,2017-12-11 00:00:00,1,30.460542219999994,31.0,2.0,2018-12-11 00:00:00,2016-04-05,980
C6752,M,CA,49,40s,M,N,2016,N,.,2017-10-07 00:00:00,1,22.164104289999997,23.0,2.0,2018-10-07 00:00:00,2016-01-04,1007
C6753,M,GA,79,60s+,S,N,2016,N,.,2018-11-11 00:00:00,1,21.983746099999998,23.0,2.0,2018-12-31 00:00:00,2016-02-26,1039
C6754,F,TX,47,40s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6755,F,NC,65,60s+,M,N,2016,N,.,2018-11-26 00:00:00,1,26.263985394999988,28.0,2.0,2018-12-31 00:00:00,2016-02-17,1048
C6756,M,MD,45,40s,M,Y,2016,N,.,2017-12-16 00:00:00,1,18.8412585,20.0,2.0,2018-12-16 00:00:00,2016-04-16,974
C6757,M,WV,39,30s,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6758,M,NC,27,20s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6759,F,NJ,55,50s,M,N,2016,N,.,2018-12-16 00:00:00,1,27.035139629999996,29.0,2.0,2018-12-31 00:00:00,2016-01-09,1087
C6760,M,NC,58,50s,M,N,2016,N,.,2017-12-22 00:00:00,1,27.01061082999999,28.0,2.0,2018-12-22 00:00:00,2016-02-07,1049
C6761,M,NC,51,50s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6762,F,OH,52,50s,M,N,2016,N,.,2018-12-19 00:00:00,1,26.272060849999992,28.0,2.0,2018-12-31 00:00:00,2016-02-12,1053
C6763,M,GA,61,60s+,M,N,2016,N,.,2016-12-29 00:00:00,1,21.246233769999996,22.0,2.0,2017-12-29 00:00:00,2016-01-27,702
C6764,F,TX,78,60s+,S,N,2016,N,.,2018-12-07 00:00:00,1,20.569772289999992,21.0,2.0,2018-12-31 00:00:00,2016-01-02,1094
C6765,M,NC,62,60s+,M,N,2016,N,.,2016-12-31 00:00:00,1,16.8374558,18.0,2.0,2017-12-31 00:00:00,2016-01-28,703
C6766,F,GA,33,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6767,M,FL,33,30s,S,N,2016,N,.,2018-12-19 00:00:00,1,16.616083099999997,17.0,2.0,2018-12-31 00:00:00,2016-01-03,1093
C6768,M,NJ,32,30s,M,Y,2016,N,.,2017-12-29 00:00:00,1,24.226581349999996,25.0,2.0,2018-12-29 00:00:00,2016-02-11,1052
C6769,M,CA,55,50s,M,N,2016,N,.,2018-11-30 00:00:00,1,19.105963969999998,20.0,2.0,2018-12-31 00:00:00,2016-03-19,1017
C6770,F,VA,33,30s,M,Y,2016,N,.,2017-12-14 00:00:00,1,18.3130023,19.0,2.0,2018-12-14 00:00:00,2016-04-29,959
C6771,M,TX,63,60s+,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6772,F,FL,28,20s,M,Y,2016,N,.,2018-12-04 00:00:00,1,19.44450227,20.0,2.0,2018-12-31 00:00:00,2016-02-04,1061
C6773,M,TX,45,40s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6774,M,NH,74,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6775,F,FL,20,20s,S,N,2016,N,.,2016-10-24 00:00:00,1,19.455964564999995,20.0,2.0,2017-10-24 00:00:00,2016-01-10,653
C6776,M,MD,76,60s+,S,N,2016,N,.,2017-11-27 00:00:00,1,21.378570289999992,22.0,2.0,2018-11-27 00:00:00,2016-03-16,986
C6777,M,NC,26,20s,M,Y,2016,N,.,2017-12-19 00:00:00,1,17.35606367,18.0,2.0,2018-12-19 00:00:00,2016-01-26,1058
C6778,F,NV,53,50s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6779,M,SC,50,50s,M,N,2016,N,.,2016-12-23 00:00:00,1,30.518889809999983,31.0,2.0,2017-12-23 00:00:00,2016-01-02,721
C6780,F,CA,38,30s,M,Y,2016,N,.,2018-12-28 00:00:00,1,33.85124492999999,35.0,2.0,2018-12-31 00:00:00,2016-04-03,1002
C6781,F,VA,49,40s,M,Y,2016,N,.,2016-11-19 00:00:00,1,26.75793564999999,27.0,2.0,2017-11-19 00:00:00,2016-01-01,688
C6782,F,NC,66,60s+,M,N,2016,N,.,2018-11-24 00:00:00,1,20.20962346,21.0,2.0,2018-12-31 00:00:00,2016-03-05,1031
C6783,M,VA,48,40s,M,Y,2016,N,.,2018-12-28 00:00:00,1,26.855673369999987,28.0,2.0,2018-12-31 00:00:00,2016-03-01,1035
C6784,M,LA,33,30s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6785,F,NV,69,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6786,F,NY,43,40s,S,N,2016,N,.,2017-12-23 00:00:00,1,20.165234364999996,21.0,2.0,2018-12-23 00:00:00,2016-01-02,1086
C6787,F,WV,24,20s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6788,F,KY,26,20s,S,N,2016,N,.,2016-12-08 00:00:00,1,16.69267794,17.0,2.0,2017-12-08 00:00:00,2016-05-18,569
C6789,F,NC,33,30s,M,Y,2016,N,.,2017-12-22 00:00:00,1,13.365569189999999,13.0,2.0,2018-12-22 00:00:00,2016-01-16,1071
C6790,M,TX,22,20s,S,N,2016,N,.,2017-12-26 00:00:00,1,19.518542620000005,20.0,2.0,2018-12-26 00:00:00,2016-02-21,1039
C6791,M,TX,32,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6792,M,VA,21,20s,M,N,2016,N,.,2016-11-29 00:00:00,1,12.643459369999999,13.0,2.0,2017-11-29 00:00:00,2016-03-04,635
C6793,M,SC,31,30s,S,N,2016,N,.,2018-12-18 00:00:00,1,27.103423099999986,28.0,2.0,2018-12-31 00:00:00,2016-03-12,1024
C6794,M,TX,36,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6795,F,TX,59,50s,M,N,2016,N,.,2016-12-07 00:00:00,1,16.47721227,17.0,2.0,2017-12-07 00:00:00,2016-07-13,512
C6796,M,NC,42,40s,M,Y,2016,N,.,2017-12-16 00:00:00,1,17.549292150000003,19.0,2.0,2018-12-16 00:00:00,2016-01-09,1072
C6797,M,CA,45,40s,S,N,2016,N,.,2016-12-15 00:00:00,1,19.541469460000002,20.0,2.0,2017-12-15 00:00:00,2016-01-23,692
C6798,F,TX,37,30s,M,Y,2016,N,.,2016-12-28 00:00:00,1,23.24953898999999,24.0,2.0,2017-12-28 00:00:00,2016-02-11,686
C6799,M,FL,66,60s+,M,N,2016,N,.,2017-12-10 00:00:00,1,18.592446019999993,19.0,2.0,2018-12-10 00:00:00,2016-01-20,1055
C6800,F,FL,37,30s,M,N,2016,N,.,2016-12-10 00:00:00,1,21.7491202,23.0,2.0,2017-12-10 00:00:00,2016-01-16,694
C6801,F,NC,47,40s,S,N,2016,N,.,2016-12-31 00:00:00,1,20.893926939999993,21.0,2.0,2017-12-31 00:00:00,2016-01-27,704
C6802,F,NV,72,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6803,M,NY,52,50s,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6804,F,GA,52,50s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6805,F,FL,54,50s,M,Y,2016,N,.,2018-12-27 00:00:00,1,16.968180880000006,18.0,2.0,2018-12-31 00:00:00,2016-03-26,1010
C6806,M,CA,74,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6807,F,MS,58,50s,M,N,2016,N,.,2017-12-04 00:00:00,1,23.72269991999999,25.0,2.0,2018-12-04 00:00:00,2016-03-01,1008
C6808,F,CA,67,60s+,M,N,2016,N,.,2018-12-06 00:00:00,1,27.10532879999999,29.0,2.0,2018-12-31 00:00:00,2016-01-08,1088
C6809,F,CA,53,50s,M,Y,2016,N,.,2018-12-22 00:00:00,1,25.667106549999996,27.0,2.0,2018-12-31 00:00:00,2016-01-14,1082
C6810,M,MA,33,30s,M,Y,2016,N,.,2016-12-30 00:00:00,1,18.642936099999996,19.0,2.0,2017-12-30 00:00:00,2016-03-21,649
C6811,M,FL,72,60s+,S,N,2016,N,.,2018-10-04 00:00:00,1,18.538052719999996,19.0,2.0,2018-12-31 00:00:00,2016-01-24,1072
C6812,M,NC,44,40s,M,N,2016,N,.,2017-12-24 00:00:00,1,24.599244834999993,26.0,2.0,2018-12-24 00:00:00,2016-01-19,1070
C6813,M,LA,58,50s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6814,M,GA,47,40s,M,Y,2016,N,.,2017-12-24 00:00:00,1,23.493550689999992,24.0,2.0,2018-12-24 00:00:00,2016-01-02,1087
C6815,M,KY,34,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6816,F,NC,63,60s+,S,N,2016,N,.,2018-12-21 00:00:00,1,21.352152809999996,22.0,2.0,2018-12-31 00:00:00,2016-02-08,1057
C6817,F,WV,28,20s,M,N,2016,N,.,2018-11-25 00:00:00,1,15.97415106,16.0,2.0,2018-12-31 00:00:00,2016-01-03,1093
C6818,F,NC,30,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6819,F,NC,32,30s,S,N,2016,N,.,2016-12-08 00:00:00,1,16.537469450000003,17.0,2.0,2017-12-08 00:00:00,2016-01-21,687
C6820,M,FL,63,60s+,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6821,F,SC,61,60s+,S,N,2016,N,.,2016-12-31 00:00:00,1,43.54258004999999,45.0,2.0,2017-12-31 00:00:00,2016-01-29,702
C6822,M,IL,74,60s+,S,N,2016,N,.,2016-12-23 00:00:00,1,19.127494119999998,20.0,2.0,2017-12-23 00:00:00,2016-01-01,722
C6823,F,TX,34,30s,M,Y,2016,N,.,2016-12-17 00:00:00,1,18.96945109,19.0,2.0,2017-12-17 00:00:00,2016-03-13,644
C6824,M,NC,34,30s,M,Y,2016,N,.,2018-12-28 00:00:00,1,13.62757227,14.0,2.0,2018-12-31 00:00:00,2016-07-15,899
C6825,M,TX,43,40s,M,Y,2016,N,.,2016-10-30 00:00:00,1,27.300653894999993,28.0,2.0,2017-10-30 00:00:00,2016-01-20,649
C6826,M,NC,25,20s,S,N,2016,N,.,2016-12-10 00:00:00,1,19.46680967,20.0,2.0,2017-12-10 00:00:00,2016-01-13,697
C6827,M,CA,38,30s,S,N,2016,N,.,2016-12-31 00:00:00,1,18.54446699,20.0,2.0,2017-12-31 00:00:00,2016-01-02,729
C6828,F,FL,44,40s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6829,M,NV,47,40s,M,Y,2016,N,.,2017-12-14 00:00:00,1,36.43712493999999,38.0,2.0,2018-12-14 00:00:00,2016-01-05,1074
C6830,M,TX,57,50s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6831,M,CA,22,20s,S,N,2016,N,.,2016-12-08 00:00:00,1,20.48685807,21.0,2.0,2017-12-08 00:00:00,2016-01-04,704
C6832,F,MD,80,60s+,M,N,2016,N,.,2016-12-30 00:00:00,1,15.9575829,17.0,2.0,2017-12-30 00:00:00,2016-05-03,606
C6833,M,VA,40,40s,M,N,2016,N,.,2016-11-27 00:00:00,1,27.920369769999994,29.0,2.0,2017-11-27 00:00:00,2016-01-22,675
C6834,M,NV,66,60s+,S,N,2016,N,.,2017-12-29 00:00:00,1,32.139092369999986,33.0,2.0,2018-12-29 00:00:00,2016-03-02,1032
C6835,F,FL,52,50s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6836,M,MD,36,30s,M,N,2016,N,.,2017-12-30 00:00:00,1,20.64326085,22.0,2.0,2018-12-30 00:00:00,2016-01-14,1081
C6837,M,GA,47,40s,M,Y,2016,N,.,2016-12-01 00:00:00,1,23.946089349999994,25.0,2.0,2017-12-01 00:00:00,2016-01-11,690
C6838,F,NC,62,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6839,M,CA,39,30s,M,Y,2016,N,.,2017-12-11 00:00:00,1,18.740281319999994,20.0,2.0,2018-12-11 00:00:00,2016-03-11,1005
C6840,M,NC,43,40s,M,Y,2015,N,.,2015-12-31 00:00:00,1,25.961623635699993,27.0,3.0,2016-12-31 00:00:00,2015-12-31,366
C6841,F,AL,31,30s,S,N,2016,N,.,2017-12-12 00:00:00,1,18.37961694,19.0,2.0,2018-12-12 00:00:00,2016-01-21,1056
C6842,F,CA,31,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6843,F,SC,55,50s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6844,M,OH,50,50s,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6845,M,MS,73,60s+,M,N,2016,N,.,2017-12-24 00:00:00,1,24.58035319999999,26.0,2.0,2018-12-24 00:00:00,2016-01-10,1079
C6846,F,FL,61,60s+,M,N,2016,N,.,2017-12-15 00:00:00,1,19.06356442,20.0,2.0,2018-12-15 00:00:00,2016-01-22,1058
C6847,M,DC,65,60s+,M,N,2016,N,.,2017-12-27 00:00:00,1,17.31109832,18.0,2.0,2018-12-27 00:00:00,2016-02-26,1035
C6848,F,MD,36,30s,S,N,2015,N,.,2015-12-31 00:00:00,1,25.23267187759999,26.0,3.0,2016-12-31 00:00:00,2015-12-31,366
C6849,M,CA,67,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6850,F,MD,52,50s,M,N,2016,N,.,2017-12-29 00:00:00,1,23.22496902,24.0,2.0,2018-12-29 00:00:00,2016-04-02,1001
C6851,M,CA,43,40s,M,Y,2016,N,.,2017-12-21 00:00:00,1,23.50280584,24.0,2.0,2018-12-21 00:00:00,2016-01-10,1076
C6852,F,TX,49,40s,S,Y,2016,N,.,2018-12-05 00:00:00,1,22.660737879999992,24.0,2.0,2018-12-31 00:00:00,2016-01-12,1084
C6853,M,VA,53,50s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6854,M,SC,32,30s,M,N,2016,N,.,2016-12-26 00:00:00,1,25.71355687999999,26.0,2.0,2017-12-26 00:00:00,2016-01-08,718
C6855,M,NV,25,20s,M,Y,2016,N,.,2017-12-28 00:00:00,1,31.05673926999999,32.0,2.0,2018-12-28 00:00:00,2016-01-08,1085
C6856,F,NV,60,60s+,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6857,F,NC,38,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6858,F,MD,56,50s,M,N,2016,N,.,2016-12-31 00:00:00,1,24.263835784999994,25.0,2.0,2017-12-31 00:00:00,2016-03-05,666
C6859,F,VT,46,40s,S,Y,2016,N,.,2018-12-20 00:00:00,1,20.15292302,21.0,2.0,2018-12-31 00:00:00,2016-01-05,1091
C6860,M,CT,77,60s+,M,N,2016,N,.,2016-12-23 00:00:00,1,18.670781209999998,19.0,2.0,2017-12-23 00:00:00,2016-01-03,720
C6861,M,CA,56,50s,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6862,M,IL,74,60s+,S,N,2016,N,.,2016-12-21 00:00:00,1,20.390820669999997,21.0,2.0,2017-12-21 00:00:00,2016-04-02,628
C6863,F,FL,36,30s,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6864,F,CA,72,60s+,M,N,2016,N,.,2017-12-28 00:00:00,1,24.314598249999992,26.0,2.0,2018-12-28 00:00:00,2016-01-30,1063
C6865,F,TX,64,60s+,M,N,2016,N,.,2017-12-19 00:00:00,1,20.052945339999994,21.0,2.0,2018-12-19 00:00:00,2016-02-18,1035
C6866,F,FL,33,30s,S,N,2016,N,.,2016-12-21 00:00:00,1,21.298341954999994,22.0,2.0,2017-12-21 00:00:00,2016-01-22,699
C6867,M,TX,44,40s,M,Y,2016,N,.,2016-10-14 00:00:00,1,16.64705759,17.0,2.0,2017-10-14 00:00:00,2016-01-29,624
C6868,F,GA,58,50s,M,N,2016,N,.,2017-12-16 00:00:00,1,27.577338049999998,29.0,2.0,2018-12-16 00:00:00,2016-01-07,1074
C6869,M,AL,30,30s,M,Y,2016,N,.,2016-12-31 00:00:00,1,14.404736099999997,15.0,2.0,2017-12-31 00:00:00,2016-01-19,712
C6870,F,NY,73,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6871,M,NC,51,50s,M,Y,2016,N,.,2016-12-10 00:00:00,1,20.78978225,22.0,2.0,2017-12-10 00:00:00,2016-01-16,694
C6872,M,VA,78,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6873,F,TX,63,60s+,S,N,2016,N,.,2017-12-31 00:00:00,1,23.993007849999994,25.0,2.0,2018-12-31 00:00:00,2016-04-07,998
C6874,M,TX,58,50s,M,N,2016,N,.,2017-12-31 00:00:00,1,22.45640038,23.0,2.0,2018-12-31 00:00:00,2016-01-11,1085
C6875,F,FL,28,20s,M,Y,2016,N,.,2017-12-02 00:00:00,1,19.762306189999997,20.0,2.0,2018-12-02 00:00:00,2016-01-22,1045
C6876,M,CA,39,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6877,F,CA,54,50s,S,N,2016,N,.,2017-12-31 00:00:00,1,26.59718363999999,28.0,2.0,2018-12-31 00:00:00,2016-03-28,1008
C6878,F,NC,44,40s,M,Y,2016,N,.,2017-12-18 00:00:00,1,26.65473896999999,27.0,2.0,2018-12-18 00:00:00,2016-01-13,1070
C6879,F,NV,52,50s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6880,F,WV,22,20s,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6881,F,TN,36,30s,M,N,2016,N,.,2017-11-17 00:00:00,1,20.795360849999998,22.0,2.0,2018-11-17 00:00:00,2016-01-13,1039
C6882,M,CA,70,60s+,S,N,2016,N,.,2016-12-23 00:00:00,1,21.241309019999996,22.0,2.0,2017-12-23 00:00:00,2016-02-25,667
C6883,F,NC,53,50s,M,N,2016,N,.,2017-12-24 00:00:00,1,34.49240676999999,36.0,2.0,2018-12-24 00:00:00,2016-01-13,1076
C6884,F,TX,47,40s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6885,F,IA,75,60s+,S,N,2016,N,.,2016-12-17 00:00:00,1,31.931379009999983,33.0,2.0,2017-12-17 00:00:00,2016-01-14,703
C6886,M,CA,36,30s,S,N,2016,N,.,2016-12-04 00:00:00,1,18.960176340000004,20.0,2.0,2017-12-04 00:00:00,2016-04-15,598
C6887,F,TN,83,60s+,S,N,2016,N,.,2017-12-31 00:00:00,1,26.16452629,27.0,2.0,2018-12-31 00:00:00,2016-01-19,1077
C6888,M,CA,60,60s+,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6889,M,NV,62,60s+,M,N,2016,N,.,2018-12-18 00:00:00,1,25.797599449999993,27.0,2.0,2018-12-31 00:00:00,2016-02-20,1045
C6890,M,NC,72,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6891,M,NC,53,50s,S,N,2016,N,.,2016-12-24 00:00:00,1,23.741934914999987,25.0,2.0,2017-12-24 00:00:00,2016-01-23,701
C6892,F,MD,64,60s+,M,N,2016,N,.,2018-12-29 00:00:00,1,29.565952399999986,31.0,2.0,2018-12-31 00:00:00,2016-01-31,1065
C6893,M,OH,60,60s+,S,N,2016,N,.,2017-12-22 00:00:00,1,18.682787434999998,20.0,2.0,2018-12-22 00:00:00,2016-01-08,1079
C6894,F,NC,61,60s+,M,N,2016,N,.,2017-12-24 00:00:00,1,24.83900366999999,26.0,2.0,2018-12-24 00:00:00,2016-01-26,1063
C6895,F,FL,35,30s,M,N,2016,N,.,2018-12-29 00:00:00,1,28.851301069999998,30.0,2.0,2018-12-31 00:00:00,2016-01-13,1083
C6896,F,VA,60,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6897,M,NC,42,40s,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6898,M,CA,44,40s,S,N,2016,N,.,2018-12-21 00:00:00,1,25.562325699999988,26.0,2.0,2018-12-31 00:00:00,2016-01-01,1095
C6899,M,NC,34,30s,M,Y,2016,N,.,2016-12-18 00:00:00,1,11.5068144,12.0,2.0,2017-12-18 00:00:00,2016-02-29,658
C6900,F,GA,49,40s,M,N,2016,N,.,2018-12-18 00:00:00,1,20.113107049999996,21.0,2.0,2018-12-31 00:00:00,2016-01-30,1066
C6901,M,NC,28,20s,S,N,2016,N,.,2016-12-18 00:00:00,1,14.758160570000003,15.0,2.0,2017-12-18 00:00:00,2016-05-16,581
C6902,M,NJ,72,60s+,M,N,2016,N,.,2016-12-23 00:00:00,1,15.6381331,16.0,2.0,2017-12-23 00:00:00,2016-03-19,644
C6903,M,TX,30,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6904,F,NY,26,20s,S,N,2016,N,.,2017-12-30 00:00:00,1,11.01386135,11.0,2.0,2018-12-30 00:00:00,2016-01-02,1093
C6905,F,SC,50,50s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6906,M,NY,59,50s,M,N,2016,N,.,2018-12-28 00:00:00,1,17.32874945,18.0,2.0,2018-12-31 00:00:00,2016-01-13,1083
C6907,M,WV,61,60s+,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6908,F,CT,45,40s,S,N,2016,N,.,2018-11-30 00:00:00,1,11.0717187,12.0,2.0,2018-12-31 00:00:00,2016-01-13,1083
C6909,F,NV,23,20s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6910,M,GA,53,50s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6911,M,MI,37,30s,S,N,2016,N,.,2018-12-13 00:00:00,1,18.433480019999994,19.0,2.0,2018-12-31 00:00:00,2016-01-12,1084
C6912,F,CA,47,40s,M,Y,2016,N,.,2016-12-31 00:00:00,1,23.228100469999998,24.0,2.0,2017-12-31 00:00:00,2016-02-10,690
C6913,M,NC,53,50s,M,Y,2016,N,.,2017-12-30 00:00:00,1,25.06259516999999,26.0,2.0,2018-12-30 00:00:00,2016-01-01,1094
C6914,F,GA,56,50s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6915,F,NH,34,30s,M,Y,2016,N,.,2016-11-25 00:00:00,1,28.30594179999999,29.0,2.0,2017-11-25 00:00:00,2016-01-17,678
C6916,F,TX,41,40s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6917,F,NC,62,60s+,M,N,2016,N,.,2018-12-10 00:00:00,1,25.106109314999983,27.0,2.0,2018-12-31 00:00:00,2016-01-01,1095
C6918,M,NC,60,60s+,M,N,2016,N,.,2017-12-20 00:00:00,1,25.108058339999992,26.0,2.0,2018-12-20 00:00:00,2016-02-04,1050
C6919,F,TX,46,40s,M,N,2016,N,.,2016-12-17 00:00:00,1,23.77745307999999,24.0,2.0,2017-12-17 00:00:00,2016-02-13,673
C6920,F,TN,35,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6921,M,LA,43,40s,M,Y,2016,N,.,2017-12-13 00:00:00,1,19.10493832,20.0,2.0,2018-12-13 00:00:00,2016-01-03,1075
C6922,M,NJ,31,30s,S,N,2016,N,.,2016-12-31 00:00:00,1,12.70114262,13.0,2.0,2017-12-31 00:00:00,2016-01-08,723
C6923,F,IA,43,40s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6924,F,KY,24,20s,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6925,M,AL,52,50s,M,N,2016,N,.,2017-12-09 00:00:00,1,24.283378179999996,25.0,2.0,2018-12-09 00:00:00,2016-01-09,1065
C6926,F,IN,87,60s+,S,N,2016,N,.,2018-12-09 00:00:00,1,25.04254177999999,26.0,2.0,2018-12-31 00:00:00,2016-01-01,1095
C6927,F,KY,33,30s,M,N,2016,N,.,2016-12-23 00:00:00,1,19.43604646,20.0,2.0,2017-12-23 00:00:00,2016-01-06,717
C6928,F,MN,41,40s,M,Y,2016,N,.,2016-12-10 00:00:00,1,23.11186566,24.0,2.0,2017-12-10 00:00:00,2016-01-03,707
C6929,F,NV,59,50s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6930,F,CA,56,50s,M,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6931,F,IN,45,40s,M,Y,2016,N,.,2017-12-22 00:00:00,1,26.14458583999999,27.0,2.0,2018-12-22 00:00:00,2016-01-14,1073
C6932,F,TX,33,30s,M,N,2016,N,.,2016-12-12 00:00:00,1,21.83419311,22.0,2.0,2017-12-12 00:00:00,2016-03-04,648
C6933,M,SC,34,30s,S,Y,2016,N,.,2017-12-31 00:00:00,1,31.356686109999995,32.0,2.0,2018-12-31 00:00:00,2016-01-09,1087
C6934,M,SC,55,50s,M,N,2016,N,.,2018-12-29 00:00:00,1,38.65444161,40.0,2.0,2018-12-31 00:00:00,2016-02-07,1058
C6935,M,KY,37,30s,M,Y,2016,N,.,2016-11-04 00:00:00,1,20.487228989999995,21.0,2.0,2017-11-04 00:00:00,2016-01-29,645
C6936,F,MD,21,20s,M,Y,2016,N,.,2016-12-30 00:00:00,1,22.95152274999999,24.0,2.0,2017-12-30 00:00:00,2016-02-13,686
C6937,M,NV,28,20s,M,Y,2016,N,.,2018-12-27 00:00:00,1,29.155780705,30.0,2.0,2018-12-31 00:00:00,2016-01-20,1076
C6938,M,CA,64,60s+,S,N,2016,Y,2017,.,0,.,,1.0,.,,365
C6939,M,PA,43,40s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C6940,F,VA,53,50s,M,Y,2016,N,.,2016-12-31 00:00:00,1,27.021024689999994,28.0,2.0,2017-12-31 00:00:00,2016-02-27,673
C6941,M,CA,65,60s+,S,N,2016,N,.,2018-12-01 00:00:00,1,23.066825249999994,24.0,2.0,2018-12-31 00:00:00,2016-01-15,1081
C6942,F,FL,32,30s,S,N,2016,N,.,2017-12-17 00:00:00,1,18.324896784999996,19.0,2.0,2018-12-17 00:00:00,2016-01-30,1052
C6943,F,NV,41,40s,M,Y,2016,N,.,2016-12-25 00:00:00,1,32.13633309999999,34.0,2.0,2017-12-25 00:00:00,2016-03-21,644
C6944,F,MN,79,60s+,S,N,2016,N,.,2018-12-28 00:00:00,1,26.445046669999993,27.0,2.0,2018-12-31 00:00:00,2016-04-14,991
