movie_id,title,release_year,release_date,runtime,mpa_rating,imdb_score,dvd_sales,blu_sales,total_sales,legs,share,inf_income_usa,theater_opening,theater_total,src,awards,poster,metascore,release_dvd,big_awards_num,awards_win_num,awards_nomin_num,reviews_users,reviews_critics,prd_mthd,budget,series_new,income_opening,votes,income_usa,income_int,income_ww,item_id,inv_exist,contract_year,inf,genre_action,genre_adventure,genre_drama,genre_sci-fi,genre_fantasy,genre_thriller,genre_animation,genre_family,genre_musical,genre_comedy,genre_romance,genre_mystery,genre_war,genre_western,genre_history,genre_sport,genre_horror,genre_crime,genre_music,genre_biography,genre_documentary,dvd_over_income,movie_down_sales,contract_price_inf,net_profit,studio,positive_probability,english,dvd,blu,cntry_USA,actor_A,actor_B,actor_C,director_A,director_B,director_C,APPROVED,G,NC-17,NOT RATED,PASSED,PG,PG-13,R,TV-14,TV-G,TV-MA,TV-PG,TV-Y7,inf_income_int,inf_income_ww,inf_budget,inf_income_opening,studio_score,price_class,contract_price
tt0092005,Stand by Me,1986,31742,89,R,8.1,.,.,.,207.7964853,100.0,127821217.0,16,848,based on fiction book/short story,Nominated for 1 Oscar. Another 5 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,75.0,29-08-2000,1,5,15,674,130,live action,8000000.0,0,251628.0,345362,52287414.0,0.0,52287414.0,.,0,.,2.444588615531837,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Sony Pictures/Columbia,0.987508237,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,127821217.0,19556708.924254697,615126.944149045,6,10,920
tt0079116,Escape from Alcatraz,1979,29028,112,PG,7.6,.,.,.,8.10349253,99.98981267,156067728.0,815,815,based on fiction book/short story,.,https://m.media-amazon.com/images/M/MV5BNDQ3MzNjMDItZjE0ZS00ZTYxLTgxNTAtM2I4YjZjNWFjYjJlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,76.0,9/3/1999,0,0,0,161,73,live action,8000000.0,0,5306354.0,109268,43000000.0,4381.0,43004381.0,.,0,.,3.629482046511628,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,.,.,.,.,Paramount,0.9672155379999999,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15900.760845767443,156083628.76084578,29035856.372093026,19259316.575435165,6,5,770
tt0365957,You Got Served,2004,38016,95,PG-13,3.8,.,.,.,2.48503604,78.85265089,58777091.0,1933,1943,original screenplay,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BZjkzZWZjZmMtMjliYi00Zjg5LTkzZGYtYzZkOGNhNzc5MzQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,37.0,31-10-2006,0,1,6,247,56,live action,8000000.0,1,16123105.0,25389,40066497.0,10745361.0,50811858.0,.,0,.,1.4669885166152659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.,.,.,.,SGem,0.9794400329999999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15763321.19388553,74540412.19388554,11735908.132922126,23652409.887182176,4,3,670
tt1306980,50/50,2011,40816,100,R,7.6,8412146.0,3217767.0,11629913.0,4.0508714910000005,84.71354177,40226581.0,2458,2479,based on real life events,Nominated for 2 Golden Globes. Another 12 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BNjg3ODQyNTIyN15BMl5BanBnXkFtZTcwMjUzNzM5NQ@@._V1_SX300.jpg,72.0,24-01-2012,1,12,38,427,336,live action,8000000.0,0,8644095.0,306388,35016118.0,6318617.0,41334735.0,.,0,.,1.1488018460527234,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.24023639600000002,.,.,.,Sum.,0.988266289,1,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7258838.874100121,47485419.87410012,9190414.768421788,9930352.293455116,4,5,730
tt1178665,A Walk in the Woods,2015,42249,104,R,6.3,3425014.0,1142521.0,4567535.0,3.5773027969999998,79.4717247,31878933.0,1960,2158,based on factual book/article,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTU2MTkwMzM0NF5BMl5BanBnXkFtZTgwMjA0NDA4NTE@._V1_SX300.jpg,51.0,29-12-2015,0,0,1,157,168,live action,8000000.0,0,8246267.0,22887,29499394.0,7619964.0,37119358.0,.,0,.,1.080663996012935,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.116104555,.,.,.,BG,0.9858134390000001,1,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8234620.745714708,40113553.7457147,8645311.96810348,8911443.848409597,2,3,630
tt0297037,Brown Sugar,2002,37540,109,PG-13,6.5,.,.,.,2.548003787,96.63587904,42901204.0,1372,1378,original screenplay,2 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BNDU4ODk1NzM0Ml5BMl5BanBnXkFtZTYwOTcxMDg5._V1_SX300.jpg,58.0,11/2/2003,0,2,20,58,36,live action,8000000.0,0,10738882.0,8122,27362712.0,952560.0,28315272.0,.,0,.,1.5678710502087658,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,.,.,.,.,20th Century Fox,0.9875921609999999,1,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1493491.247586862,44394695.24758686,12542968.401670126,16837182.199408013,6,3,710
tt0104454,Howards End,1992,34026,140,PG,7.4,.,173095.0,173095.0,496.97291129999996,99.28001590000001,57218653.0,1,547,based on fiction book/short story,Won 3 Oscars. Another 29 wins & 48 nominations.,https://m.media-amazon.com/images/M/MV5BMTk3MDY3NDc2NF5BMl5BanBnXkFtZTgwODcwNjgzOTE@._V1_SX300.jpg,89.0,18-06-2001,1,29,77,98,66,live action,8000000.0,0,52568.0,26862,26124872.0,189459.0,26314331.0,.,0,.,2.1901984055653942,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,SPC,0.9858024120000001,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,414952.79972001404,57633605.79972003,17521587.244523153,115134.34978376165,4,3,670
tt1800246,That Awkward Moment,2014,41670,94,R,6.1,3388991.0,1332117.0,4721108.0,2.9819983939999997,49.12279693,29068316.0,2809,2809,original screenplay,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjExODEyMjMwNV5BMl5BanBnXkFtZTgwMTAyODM1MDE@._V1_SX300.jpg,36.0,13-05-2014,0,1,3,123,164,live action,8000000.0,0,8742109.0,94523,26068955.0,27000000.0,53068955.0,.,0,.,1.1150548995922545,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.13000103,.,.,.,Focus,0.289255351,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30106482.28899087,59174798.28899087,8920439.196738036,9747931.473219544,4,3,670
tt0482599,Shutter,2008,39528,85,PG-13,5.2,7618839.0,.,7618839.0,2.4817806719999997,54.2637789,32898205.0,2753,2756,remake,.,https://m.media-amazon.com/images/M/MV5BMTU1NDAwMDMyNl5BMl5BanBnXkFtZTcwNzU3NTg1MQ@@._V1_SX300.jpg,37.0,15-07-2008,0,0,0,151,129,live action,8000000.0,0,10447559.0,31274,25928550.0,21853876.0,47782426.0,.,0,.,1.2688023433628182,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.293839764,.,.,.,20th Century Fox,0.8045055870000001,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27728249.08036045,60626454.08036045,10150418.746902546,13255887.341621302,6,1,650
tt0082763,Modern Problems,1981,29945,93,PG,5.1,.,.,.,5.49646318,100.0,78726015.0,1111,1184,original screenplay,1 nomination.,https://m.media-amazon.com/images/M/MV5BNDNiYTIyZTEtYWJhMC00MmFkLWJkYjQtOTZhMzQxMjJlNzdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,27.0,22-02-2005,0,0,1,50,16,live action,8000000.0,0,4758371.0,4579,26154211.0,0.0,26154211.0,.,0,.,3.0100703477539428,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,20th Century Fox,0.839426219,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,78726015.0,24080562.782031544,14323031.450712277,6,3,710
tt0064757,On Her Majesty's Secret Service,1969,25556,142,PG,6.7,.,.,.,361904.7619047619,27.80487805,26984306.524799995,0,0,based on fiction book/short story,Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BZGFlNGNiMmQtMThhZS00MWMxLWFiNGItZTM4ZmJlODM3ZmU2XkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,61.0,16-05-2000,1,1,4,503,115,live action,8000000.0,1,63.0,74906,22800000.0,59200000.0,82000000.0,.,0,.,1.1835222159999998,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,UA,0.914743245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70064515.1872,97048821.71199998,9468177.727999998,74.56189960799999,4,1,610
tt0107616,Much Ado About Nothing,1993,34152,111,PG-13,7.3,.,.,.,207.60413190000003,100.0,49619437.0,3,204,based on play,Nominated for 1 Golden Globe. Another 5 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BY2Q3YTU4OTgtZTc0My00YmY1LWJmOTQtMmMwNGE2ZjBmNmIxXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,71.4124570043468,1/1/1998,1,5,15,183,42,live action,8000000.0,0,108617.0,43411,22549338.0,0.0,22549338.0,.,0,.,2.20048309178744,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Gold.,0.052261528,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,49619437.00000001,17603864.734299522,239009.87198067637,4,1,610
tt0105151,The Player,1992,33732,124,R,7.5,.,.,.,71.82313643,75.16821346,47648807.0,23,452,based on fiction book/short story,Nominated for 3 Oscars. Another 24 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BMjM5MDg0MjU3Ml5BMl5BanBnXkFtZTgwODQ0NjYxMTE@._V1_SX300.jpg,86.0,16-07-1997,1,24,53,194,86,live action,8000000.0,0,302216.0,51192,21706101.0,7170601.0,28876702.0,.,0,.,2.19518037808817,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.,.,.,.,NL,0.020148208,1,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15740762.61429941,63389569.61429941,17561443.024705358,663418.6331442944,4,1,610
tt0083767,Creepshow,1982,30267,120,R,6.9,.,.,.,3.581868947,100.0,62085087.0,1127,1132,based on fiction book/short story,2 nominations.,https://m.media-amazon.com/images/M/MV5BOTU3NGIyZTctOWEyMS00MGIyLWFkZWMtMTg0ODE2MjExNGZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,59.0,21-08-2001,0,0,2,236,171,live action,8000000.0,1,5870889.0,39544,21028755.0,0.0,21028755.0,.,0,.,2.952390048768936,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,.,.,.,.,WB,0.491751909,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,62085087.0,23619120.390151486,17333154.26102701,6,1,650
tt0437800,Akeelah and the Bee,2006,38835,112,PG,7.3,25845461.0,.,25845461.0,3.135351159,99.41457082,26215136.0,2195,2195,original screenplay,12 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTUzMDIwNjIzM15BMl5BanBnXkFtZTcwNTczODQzMQ@@._V1_SX300.jpg,72.0,29-08-2006,0,12,26,177,97,live action,8000000.0,0,6011585.0,17636,18848430.0,110994.0,18959424.0,.,0,.,1.390839237008069,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3712261980000002,.,.,.,LIONSGATE,0.041094206,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,154374.8102724736,26369510.810272474,11126713.896064553,8361148.294609153,4,1,610
tt0111686,Wes Craven's New Nightmare,1994,34621,112,R,6.4,.,.,.,2.7133434569999997,91.72709955,40272076.0,1850,1873,original screenplay,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BM2RmMWIyZDgtY2I4ZS00ZjgwLTlmZTYtY2E2ZmI1Y2IzOGQ4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,64.0,21-08-2001,0,1,6,296,99,live action,8000000.0,1,6667118.0,48267,18090181.0,1631560.0,19721741.0,.,0,.,2.226184248792204,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,.,.,.,.,NL,0.947219253,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3632153.1729594087,43904229.17295941,17809473.990337633,14842233.076438982,4,1,610
tt0164114,Drive Me Crazy,1999,36434,91,PG-13,5.8,.,.,.,2.606352189,78.98288162,31995568.0,2222,2235,based on fiction book/short story,1 win.,https://m.media-amazon.com/images/M/MV5BZjI1NmM1NDktYjFmMS00YWRlLWIxZDEtN2JkODk0ZTAxYTk3XkEyXkFqcGdeQXVyNTU2NDQ3NjU@._V1_SX300.jpg,42.0,8/1/2002,0,1,0,146,61,live action,8000000.0,0,6846112.0,17389,17843379.0,4748072.0,22591451.0,.,0,.,1.7931339125846064,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,20th Century Fox,0.181651562,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8513928.922593417,40509496.92259342,14345071.30067685,12275995.596552424,6,1,650
tt2390361,Enough Said,2013,41558,93,PG-13,7.0,2937556.0,761523.0,3699079.0,75.39034364,68.50070033,19666167.0,4,835,original screenplay,Nominated for 1 Golden Globe. Another 8 wins & 37 nominations.,https://m.media-amazon.com/images/M/MV5BMjI2MjIwMDk2Ml5BMl5BanBnXkFtZTcwNTQ1MzQ5OQ@@._V1_SX300.jpg,78.0,14-01-2014,1,8,45,160,240,live action,8000000.0,0,232800.0,56792,17550872.0,8070577.0,25621449.0,.,0,.,1.1205236412185104,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.167373792,.,.,.,Fox Searchlight,0.983214855,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9043272.326774362,28709439.326774362,8964189.129748084,260857.90367566922,4,1,610
tt0120693,Half Baked,1998,35811,82,R,6.7,.,.,.,2.585531996,100.0,33788343.0,1701,1703,original screenplay,.,https://m.media-amazon.com/images/M/MV5BYTExZTljMDYtODQ3My00MWFhLWJmMTMtOGUwMzNmN2FiZGVhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,16.0,30-06-1998,0,0,0,172,41,live action,8000000.0,0,6752970.0,55933,17460020.0,0.0,17460020.0,.,0,.,1.9351835221265496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.,.,.,.,Universal,0.763542533,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,33788343.0,15481468.177012397,13068236.269414926,6,1,650
tt1095174,New in Town,2009,39843,96,PG,5.6,19665008.0,.,19665008.0,2.482267823,55.89663259,20326569.0,1941,1941,original screenplay,.,https://m.media-amazon.com/images/M/MV5BMzAxNzU4MDE1Nl5BMl5BanBnXkFtZTcwOTQ0NDcwMg@@._V1_SX300.jpg,29.0,26-05-2009,0,0,0,89,94,live action,8000000.0,0,6741530.0,20834,16734283.0,13203626.0,29937909.0,.,0,.,1.214666263263266,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.175132989,.,.,.,LIONSGATE,0.9841037990000001,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16037999.054945705,36364568.0549457,9717330.106106129,8188709.053777207,4,1,610
tt0144084,American Psycho,2000,36630,101,R,7.6,.,.,.,3.037742277,43.97478749,25471296.0,1236,1248,based on fiction book/short story,6 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BZTM2ZGJmNjQtN2UyOS00NjcxLWFjMDktMDE2NzMyNTZlZTBiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,64.0,5/9/2000,0,6,16,1246,305,live action,8000000.0,0,4961015.0,451844,15070285.0,19200000.0,34270285.0,.,0,.,1.6901668415693532,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.,.,.,.,Lions,0.9782662990000001,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32451203.35813158,57922499.35813158,13521334.732554825,8384943.053528184,4,1,610
tt0437179,See No Evil,2006,38856,84,R,5.1,45620494.0,.,45620494.0,3.281387347,79.84263468,20908206.0,1257,1270,original screenplay,.,https://m.media-amazon.com/images/M/MV5BMTg3MTgxNDI1MV5BMl5BanBnXkFtZTcwMTkzMjYzMQ@@._V1_SX300.jpg,17.0,28-11-2006,0,0,0,188,137,live action,8000000.0,1,4581233.0,25007,15032800.0,3795236.0,18828036.0,.,0,.,1.3908390985046033,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0347303230000002,.,.,.,Lions,0.30816707,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5278562.616852216,26186768.616852216,11126712.788036827,6371757.975759539,4,1,610
tt0279113,The Good Girl,2002,37498,93,R,6.4,.,.,.,92.44336002,84.52137991,21980490.0,4,688,original screenplay,5 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BODA1NjA3MzAtNGYyYS00YThmLThkZDktNDk1ZTM4ZTJmNDgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,71.0,26-06-2007,0,5,21,300,110,live action,8000000.0,0,151642.0,41973,14018296.0,2567207.0,16585503.0,.,0,.,1.5679858664705042,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Fox Searchlight,0.434769571,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4025344.292304144,26005834.292304147,12543886.931764033,237772.5127633202,4,1,610
tt1604171,Prom,2011,40662,103,PG,5.4,1759798.0,626916.0,2386714.0,2.149585646,94.1191746,11637615.0,2730,2730,original screenplay,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQyNDcyODI2NV5BMl5BanBnXkFtZTcwMTA3NTAzNA@@._V1_SX300.jpg,50.0,30-08-2011,0,0,1,36,85,live action,8000000.0,0,4712638.0,14462,10130219.0,632964.0,10763183.0,.,0,.,1.1488019163257972,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.17371766600000002,.,.,.,BUENA VISTA,0.516783714,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,727150.2561652419,12364765.256165244,9190415.330606377,5413887.565349773,6,1,650
tt0110137,The Inkwell,1994,34446,110,R,6.5,.,.,.,3.764624915,100.0,19793479.0,390,513,original screenplay,.,https://m.media-amazon.com/images/M/MV5BMzNmNTc0YmQtMzAxOC00YzQ1LTg3ZTYtNTFlYzRlYjViMTRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,52.96636086159854,8/4/2003,0,0,0,11,10,live action,8000000.0,0,2358988.0,1276,8880705.0,0.0,8880705.0,.,0,.,2.228818432770822,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Kino,0.990082085,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,19793479.0,17830547.462166574,5257755.937085175,2,1,570
tt0189998,Shadow of the Vampire,2000,36917,92,R,6.9,.,.,.,76.66014105,74.3489457,13337514.0,6,513,original screenplay,Nominated for 2 Oscars. Another 14 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMGYxZDEzMDMtMDIzNy00OTQ5LTkzYmItYzdkYTgxMGRkOWVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,71.0,29-05-2001,1,14,38,333,210,live action,8000000.0,0,108189.0,38940,8293784.0,2861430.0,11155214.0,.,0,.,1.6081337541464789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.,.,.,.,Lions,0.950566769,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4601562.168127359,17939076.168127358,12865070.03317183,173982.3827273534,4,1,610
tt2582496,Me and Earl and the Dying Girl,2015,42186,105,PG-13,7.7,617408.0,450953.0,1068361.0,34.3946747,72.93637723,7303578.0,15,870,based on fiction book/short story,17 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BNTA1NzUzNjY4MV5BMl5BanBnXkFtZTgwNDU0MDI0NTE@._V1_SX300.jpg,74.0,6/10/2015,0,17,46,225,314,live action,8000000.0,0,196496.0,116617,6758416.0,2507764.0,9266180.0,.,0,.,1.0806641674617248,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.09135395,.,.,.,Fox Searchlight,0.973143876,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2710050.6952504846,10013628.695250485,8645313.339693798,212346.18624955908,4,1,610
tt0804497,It's Kind of a Funny Story,2010,40459,100,PG-13,7.1,.,.,.,3.160628308,95.93963470000001,7347607.0,742,757,based on fiction book/short story,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk0MTAyNjQ2N15BMl5BanBnXkFtZTcwNjYwOTU3Mw@@._V1_SX300.jpg,63.0,8/2/2011,0,0,2,184,161,live action,8000000.0,0,2013406.0,129484,6363628.0,269322.0,6632950.0,.,0,.,1.1546254746506242,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Focus,0.846804142,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,310966.04208385537,7658573.042083858,9237003.797204994,2324729.8584144143,4,1,610
tt0086510,Under Fire,1983,30610,128,R,7.0,.,.,.,3.0996246530000002,100.0,16474324.0,816,816,original screenplay,Nominated for 1 Oscar. Another 2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BOTUwMDRjZGMtNDNiOC00ZGY0LTgzYzUtOWI1OGZkNTZmYjNjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,65.39903255098295,4/9/2001,1,2,8,40,40,live action,8000000.0,0,1837768.0,6524,5696391.0,0.0,5696391.0,.,0,.,2.892063413484081,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.,.,.,.,Orion,0.9851636290000001,1,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,16474323.999999998,23136507.30787265,5314941.595271813,4,1,610
tt0117283,The Pallbearer,1996,35188,98,PG-13,4.9,.,.,.,2.438901431,100.0,11658295.0,829,829,original screenplay,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTA1MzJjOGItZWM4MC00ZTljLWI0NjktODFhNzYyNTdlMmY0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,38.31789987547171,3/4/2001,0,0,1,59,20,live action,8000000.0,0,2319236.0,7507,5656388.0,0.0,5656388.0,.,0,.,2.061084741711495,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Mira.,0.8436989779999999,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,11658295.0,16488677.93369196,4780141.932028001,4,1,610
tt0206420,Woman on Top,2000,36791,92,R,5.3,.,.,.,2.498990385,49.23614779,8482011.0,1085,1086,original screenplay,3 nominations.,https://m.media-amazon.com/images/M/MV5BODc2NDA5YTQtY2ViZi00OTk4LTlmMTgtYjM2YjljOTY5ZmYwXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,41.0,18-12-2001,0,0,3,89,74,live action,8000000.0,0,2008191.0,9670,5018450.0,5174163.0,10192613.0,.,0,.,1.6901654893443194,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Fox Searchlight,0.419810951,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8745191.738842271,17227202.73884227,13521323.914754555,3394175.124211858,4,1,610
tt4520364,Morgan,2016,42615,120,R,5.8,232018.0,581762.0,813780.0,1.9452643180000002,53.64249616,4123459.0,2020,2020,original screenplay,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1MjYyNDkxN15BMl5BanBnXkFtZTgwMTgxODAwOTE@._V1_SX300.jpg,48.0,13-12-2016,0,0,2,182,185,live action,8000000.0,0,2012709.0,37260,3915251.0,3383535.0,7298786.0,.,0,.,1.0531787106369426,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.059260058,.,.,.,20th Century Fox,0.023678675,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3563467.0286949673,7686926.028694968,8425429.685095541,2119742.26950737,6,1,650
tt0387898,Cach�뜝�럩�뀋�뜝�럡�땽�뜝�럥裕�占쎈쐻占쎈윪�뤃��먯삕占쎌맶�뜝�럥�쑅�뜝�럥�럪占쎈쐻占쎈윥占쎈㎍�뜝�럥�맶占쎈쐻�뜝占�,2005,38765,117,R,7.3,.,.,.,253899.3293,18.3,5079107.0,5,90,original screenplay,28 wins & 36 nominations.,https://m.media-amazon.com/images/M/MV5BMTk2NjM3NTM5MV5BMl5BanBnXkFtZTcwNTgyNzEzMQ@@._V1_SX300.jpg,83.0,27-06-2006,0,28,64,383,249,live action,8000000.0,0,63.97791616,8000000,16243950.0,19891331.0,311816874.22003573,.,0,.,0.3126768427629979,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,.,.,.,SPC,0.973811388,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6219558.575433746,97497915.7513476,2501414.742103983,20.00441283146458,4,1,610
